referring_partner_id,snapshot_date,leads_sent_count,conversion_rate_pct,avg_deal_size,cancellation_rate_pct,inquiry_response_latency_hours,churn_risk_score
R010,2024-06-07,4,53.74,17578.46,7.37,11.2,3.73
R010,2024-06-08,4,64.42,16411.63,7.04,5.69,0.0
R010,2024-06-09,4,48.14,15554.57,14.45,8.44,7.37
R010,2024-06-10,4,56.13,15085.33,9.96,9.51,0.97
R010,2024-06-11,6,56.71,19339.79,7.57,9.52,0.52
R010,2024-06-12,6,53.81,14492.96,6.36,10.61,2.83
R010,2024-06-13,6,53.79,17817.97,12.23,11.98,4.87
R010,2024-06-14,5,59.87,12436.08,14.4,10.46,0.0
R010,2024-06-15,7,60.33,16208.92,7.04,8.33,0.0
R010,2024-06-16,6,52.56,16739.57,13.18,13.9,8.73
R010,2024-06-17,5,55.15,18678.86,14.49,10.32,1.76
R010,2024-06-18,5,51.12,14407.23,14.12,9.45,4.98
R010,2024-06-19,5,64.15,15944.77,13.62,10.39,0.0
R010,2024-06-20,4,52.3,18754.48,7.45,9.84,4.04
R010,2024-06-21,6,60.91,16040.99,10.46,12.16,2.28
R010,2024-06-22,3,61.23,15810.99,13.27,10.68,0.4
R010,2024-06-23,4,52.33,16605.35,5.13,12.09,6.2
R010,2024-06-24,5,57.03,13233.56,8.57,10.81,0.52
R010,2024-06-25,4,54.0,16647.9,11.78,12.61,5.64
R010,2024-06-26,4,58.12,16579.0,13.84,12.59,2.94
R010,2024-06-27,4,54.49,19126.37,12.96,10.28,2.29
R010,2024-06-28,6,61.07,20096.5,10.26,10.97,0.5
R010,2024-06-29,4,66.25,19273.73,11.61,12.06,2.13
R010,2024-06-30,4,58.43,17579.78,9.06,10.86,0.33
R010,2024-07-01,4,58.11,13445.21,14.17,11.0,0.54
R010,2024-07-02,4,58.79,16272.98,10.16,9.84,0.0
R010,2024-07-03,6,56.36,18366.24,14.96,7.81,0.79
R010,2024-07-04,5,55.39,16881.66,6.66,11.94,3.52
R010,2024-07-05,2,57.81,16668.39,8.18,13.22,8.21
R010,2024-07-06,3,56.05,18777.86,13.39,12.2,3.73
R010,2024-07-07,6,56.55,12979.49,5.58,11.37,1.75
R010,2024-07-08,4,60.28,18400.44,9.46,11.06,0.64
R010,2024-07-09,7,62.05,18229.54,10.72,13.77,4.71
R010,2024-07-10,6,58.31,15985.49,12.56,12.57,2.9
R010,2024-07-11,5,59.8,15470.72,11.05,10.66,0.03
R010,2024-07-12,4,58.01,16821.63,12.08,14.26,5.44
R010,2024-07-13,5,57.55,16763.98,5.69,9.93,0.0
R010,2024-07-14,6,58.88,15634.29,6.06,10.41,0.0
R010,2024-07-15,5,50.37,11396.07,14.78,11.57,6.98
R010,2024-07-16,5,59.25,18613.58,12.32,9.74,0.0
R010,2024-07-17,5,59.43,16682.7,13.32,15.02,6.58
R010,2024-07-18,4,53.99,16124.72,13.63,10.8,2.94
R010,2024-07-19,4,61.42,21184.25,5.99,11.25,0.92
R010,2024-07-20,5,59.29,18058.04,8.48,11.4,1.15
R010,2024-07-21,3,66.14,13514.48,11.92,14.97,6.84
R010,2024-07-22,6,51.79,16043.46,7.26,12.29,6.93
R010,2024-07-23,3,52.53,13480.91,5.09,12.28,6.67
R010,2024-07-24,4,61.38,15204.25,6.36,10.7,0.1
R010,2024-07-25,4,62.21,19341.13,13.36,13.73,4.64
R010,2024-07-26,5,61.49,18875.31,13.76,11.92,1.92
R010,2024-07-27,4,65.05,14557.53,5.95,14.54,5.85
R010,2024-07-28,7,51.55,16297.4,10.28,11.5,5.95
R010,2024-07-29,5,58.96,16681.76,14.18,11.64,1.51
R010,2024-07-30,5,50.23,16088.16,14.51,7.82,5.7
R010,2024-07-31,5,58.5,18851.31,8.46,13.46,4.24
R010,2024-08-01,4,59.15,18076.03,6.22,11.95,1.96
R010,2024-08-02,5,58.28,15743.52,6.1,12.11,2.2
R010,2024-08-03,3,51.91,17274.85,7.54,12.97,8.2
R010,2024-08-04,6,56.7,16586.2,6.6,10.62,0.53
R010,2024-08-05,6,53.28,18359.8,13.97,9.82,3.26
R010,2024-08-06,3,56.04,14837.99,8.25,11.58,2.82
R010,2024-08-07,5,53.17,14030.73,7.92,13.58,7.76
R010,2024-08-08,4,51.04,16221.62,8.14,8.6,5.05
R010,2024-08-09,4,67.82,23072.8,9.79,11.17,0.8
R010,2024-08-10,5,58.99,15129.08,9.17,7.81,0.0
R010,2024-08-11,5,54.8,16038.28,13.66,9.24,2.05
R010,2024-08-12,5,68.6,19647.32,8.22,10.48,0.0
R010,2024-08-13,2,64.78,13668.75,10.3,8.19,4.34
R010,2024-08-14,4,50.42,16301.63,13.36,8.42,5.55
R010,2024-08-15,6,61.48,17924.92,14.6,11.58,1.42
R010,2024-08-16,5,51.2,16780.11,7.2,8.37,4.92
R010,2024-08-17,4,70.17,19539.9,11.17,12.44,2.7
R010,2024-08-18,4,67.13,13271.13,5.02,14.02,5.08
R010,2024-08-19,5,64.39,15588.51,6.06,14.7,6.1
R010,2024-08-20,4,67.72,18560.48,13.36,11.21,0.86
R010,2024-08-21,4,54.93,18214.08,7.39,11.16,2.72
R010,2024-08-22,6,57.5,16338.37,12.14,12.19,2.33
R010,2024-08-23,5,63.56,15629.68,13.36,9.1,0.0
R010,2024-08-24,4,54.92,13016.31,8.7,14.35,7.52
R010,2024-08-25,3,51.93,14004.66,12.81,8.13,4.68
R010,2024-08-26,5,64.14,21526.14,12.75,8.57,0.0
R010,2024-08-27,5,67.41,13612.03,14.06,7.79,0.0
R010,2024-08-28,5,58.23,16444.32,9.55,12.04,2.1
R010,2024-08-29,7,58.71,13439.52,14.82,9.97,0.0
R010,2024-08-30,4,57.83,13355.9,14.71,10.17,0.0
R010,2024-08-31,5,53.04,19416.8,12.35,8.61,3.45
R010,2024-09-01,5,53.93,16731.48,9.54,11.27,3.69
R010,2024-09-02,5,58.03,16313.6,11.14,8.26,0.0
R010,2024-09-03,5,60.42,22044.99,5.2,10.2,0.0
R010,2024-09-04,5,58.01,19229.47,10.75,10.57,0.0
R010,2024-09-05,4,52.0,15069.27,8.6,13.3,8.28
R010,2024-09-06,4,58.55,15386.09,14.07,10.19,0.0
R010,2024-09-07,4,59.41,16129.71,13.11,9.49,0.0
R010,2024-09-08,5,57.59,17901.01,7.22,8.6,0.0
R010,2024-09-09,5,54.54,18444.85,6.21,12.05,4.37
R010,2024-09-10,5,53.55,16977.66,5.03,10.84,3.35
R010,2024-09-11,4,55.87,16890.41,14.71,11.64,2.7
R010,2024-09-12,5,54.43,14200.57,11.02,8.91,2.34
R010,2024-09-13,4,56.47,17859.06,9.55,6.95,0.71
R010,2024-09-14,4,58.26,16322.25,12.87,10.53,0.0
R010,2024-09-15,4,60.45,15053.03,12.3,13.09,3.68
R010,2024-09-16,6,42.96,17771.95,11.76,14.26,16.95
R010,2024-09-17,6,58.96,14647.67,8.27,6.28,0.0
R010,2024-09-18,4,60.61,16663.99,12.36,7.61,0.0
R010,2024-09-19,6,52.74,14671.92,10.39,10.75,3.86
R010,2024-09-20,3,61.23,14584.46,13.07,9.19,0.34
R010,2024-09-21,5,59.66,18128.76,7.12,10.79,0.23
R010,2024-09-22,3,64.32,17169.65,9.44,11.81,2.1
R010,2024-09-23,4,62.43,16033.61,12.37,7.5,0.0
R010,2024-09-24,5,67.64,16389.05,14.08,8.64,0.0
R010,2024-09-25,4,57.97,15645.58,6.84,11.76,1.68
R010,2024-09-26,5,63.46,11974.71,9.9,9.14,0.0
R010,2024-09-27,6,51.92,18771.57,6.14,10.54,4.35
R010,2024-09-28,3,58.83,17553.62,11.03,11.67,1.89
R010,2024-09-29,2,66.43,16190.02,9.53,11.86,6.17
R010,2024-09-30,4,55.48,14193.52,10.24,12.65,4.53
R010,2024-10-01,4,56.71,15342.05,10.72,12.91,3.92
R010,2024-10-02,3,56.43,19064.66,6.09,13.07,4.73
R010,2024-10-03,4,54.89,14709.18,10.38,13.0,5.52
R010,2024-10-04,5,65.0,18045.61,8.19,10.99,0.53
R010,2024-10-05,7,50.87,16940.65,6.69,11.48,6.45
R010,2024-10-06,4,61.54,16706.53,11.56,10.77,0.2
R010,2024-10-07,4,59.35,15517.82,5.06,10.53,0.0
R010,2024-10-08,4,63.21,16141.48,12.88,14.71,6.11
R010,2024-10-09,4,64.92,16528.3,8.84,10.72,0.13
R010,2024-10-10,5,53.92,17189.84,9.7,8.5,2.75
R010,2024-10-11,6,45.76,15430.56,6.0,10.28,9.28
R010,2024-10-12,4,56.1,19076.61,6.9,8.76,1.0
R010,2024-10-13,5,55.55,15039.96,11.03,10.76,1.63
R010,2024-10-14,5,54.8,15908.96,9.38,8.24,2.05
R010,2024-10-15,6,60.36,18355.48,8.02,5.68,0.0
R010,2024-10-16,6,64.66,17175.5,13.8,10.47,0.0
R010,2024-10-17,5,60.32,18424.96,10.4,12.19,2.33
R010,2024-10-18,4,57.51,13922.61,11.1,9.11,0.0
R010,2024-10-19,5,58.89,17474.88,6.21,6.8,0.0
R010,2024-10-20,5,55.97,10976.66,9.86,13.38,5.22
R010,2024-10-21,5,57.34,17373.69,9.11,11.85,1.83
R010,2024-10-22,4,56.22,16012.3,14.35,7.79,0.91
R010,2024-10-23,6,57.16,16691.99,13.46,13.69,4.74
R010,2024-10-24,5,53.73,14488.16,6.73,10.49,2.9
R010,2024-10-25,5,50.48,19999.56,14.71,11.78,7.21
R010,2024-10-26,5,51.95,14699.22,14.35,5.59,4.32
R010,2024-10-27,6,60.23,16702.63,6.82,12.93,3.45
R010,2024-10-28,5,55.69,15059.06,6.78,7.14,1.33
R010,2024-10-29,4,51.23,13030.03,6.21,11.91,6.81
R010,2024-10-30,5,51.37,16185.87,5.36,7.52,4.78
R010,2024-10-31,4,61.07,15813.86,8.1,10.93,0.44
R010,2024-11-01,3,52.08,17000.84,5.22,9.25,4.56
R010,2024-11-02,4,56.4,20567.94,9.48,14.08,5.94
R010,2024-11-03,5,58.12,16299.15,9.72,7.15,0.0
R010,2024-11-04,5,62.94,17234.36,5.67,11.43,1.19
R010,2024-11-05,5,62.16,16874.41,13.78,12.89,3.38
R010,2024-11-06,4,55.48,20604.29,9.99,8.54,1.5
R010,2024-11-07,4,57.73,14732.23,8.06,10.0,0.0
R010,2024-11-08,5,63.37,18863.59,6.81,12.48,2.77
R010,2024-11-09,5,56.89,14195.62,8.96,11.79,2.1
R010,2024-11-10,5,61.62,16256.01,9.27,13.58,4.42
R010,2024-11-11,5,64.93,16739.53,14.26,9.23,0.0
R010,2024-11-12,5,57.66,18119.73,10.62,6.69,0.0
R010,2024-11-13,5,54.98,19783.17,8.22,12.96,5.38
R010,2024-11-14,4,52.24,14803.06,9.22,8.68,4.09
R010,2024-11-15,5,53.98,14630.11,5.53,13.76,7.39
R010,2024-11-16,3,55.91,16137.67,13.63,12.24,3.9
R010,2024-11-17,4,64.63,14522.49,11.84,8.95,0.0
R010,2024-11-18,3,60.29,15837.8,14.15,9.88,0.34
R010,2024-11-19,5,57.88,13939.13,14.82,11.42,1.17
R010,2024-11-20,6,53.88,14917.18,14.99,10.33,2.78
R010,2024-11-21,4,56.82,19261.97,9.65,10.31,0.43
R010,2024-11-22,2,61.39,15156.15,6.46,15.85,12.16
R010,2024-11-23,5,52.37,16853.6,7.26,7.56,3.99
R010,2024-11-24,4,56.13,15566.43,12.97,11.47,2.23
R010,2024-11-25,6,50.24,15637.57,14.97,7.17,5.69
R010,2024-11-26,3,55.31,17599.44,14.41,11.21,2.83
R010,2024-11-27,6,57.11,17000.74,13.89,8.91,0.19
R010,2024-11-28,3,59.13,16496.32,13.39,12.53,3.18
R010,2024-11-29,5,56.23,12587.98,7.4,10.98,1.42
R010,2024-11-30,3,54.34,14599.45,6.4,6.71,2.75
R010,2024-12-01,5,62.17,17072.13,5.19,11.82,1.77
R010,2024-12-02,3,57.93,17391.96,13.53,8.55,0.34
R010,2024-12-03,5,56.72,17390.09,9.31,11.28,1.47
R010,2024-12-04,6,57.58,16282.97,11.86,8.63,0.0
R010,2024-12-05,5,55.77,16001.01,12.82,8.05,1.27
R010,2024-12-06,4,60.07,16364.9,12.52,12.63,2.99
R010,2024-12-07,5,62.24,19037.67,11.73,11.3,0.99
R010,2024-12-08,5,60.02,15162.27,11.8,10.86,0.34
R010,2024-12-09,5,50.29,19856.64,9.79,9.7,5.65
R010,2024-12-10,5,64.12,20323.48,8.77,9.27,0.0
R010,2024-12-11,5,54.26,15052.64,7.99,11.41,3.63
R010,2024-12-12,5,58.25,16943.51,14.76,10.12,0.0
R010,2024-12-13,6,56.45,16477.48,11.98,11.23,1.61
R010,2024-12-14,6,59.85,14905.15,9.46,9.58,0.0
R010,2024-12-15,6,55.56,16671.33,11.91,8.74,1.44
R010,2024-12-16,4,50.03,16714.52,5.27,7.18,5.86
R010,2024-12-17,5,61.55,16112.33,6.53,10.07,0.0
R010,2024-12-18,7,50.83,17840.09,8.69,11.1,5.92
R010,2024-12-19,7,53.91,17411.73,6.37,8.32,2.75
R010,2024-12-20,5,55.21,18878.7,11.59,12.25,4.14
R010,2024-12-21,5,65.03,16269.51,11.55,10.57,0.0
R010,2024-12-22,3,53.86,13472.61,13.25,13.91,8.04
R010,2024-12-23,6,51.78,16333.47,10.27,8.68,4.46
R010,2024-12-24,5,52.43,16137.68,11.78,11.7,5.54
R010,2024-12-25,5,70.27,18060.46,9.65,10.93,0.43
R010,2024-12-26,5,57.78,18182.43,10.83,7.9,0.0
R010,2024-12-27,6,57.45,17755.52,5.71,9.9,0.0
R010,2024-12-28,5,62.5,16598.17,13.04,12.7,3.09
R010,2024-12-29,5,58.81,16505.11,7.09,11.36,1.08
R010,2024-12-30,4,59.13,16606.87,6.38,6.68,0.0
R010,2024-12-31,3,58.18,18735.11,13.52,14.82,6.61
R012,2023-01-01,5,62.11,25163.67,5.01,5.99,1.0
R012,2023-01-02,6,68.35,23086.42,10.62,7.24,0.0
R012,2023-01-03,7,54.63,22113.76,10.5,8.72,6.98
R012,2023-01-04,4,69.61,25488.49,7.28,9.48,1.34
R012,2023-01-05,7,66.49,23958.54,10.58,6.53,0.0
R012,2023-01-06,6,59.5,24597.5,11.35,5.01,3.09
R012,2023-01-07,5,64.56,21671.15,7.98,7.23,0.0
R012,2023-01-08,7,59.82,23282.02,10.34,11.01,5.95
R012,2023-01-09,5,63.05,23309.55,11.78,9.11,0.51
R012,2023-01-10,6,59.5,23625.37,5.71,10.75,5.81
R012,2023-01-11,6,55.52,22936.31,8.36,10.84,9.14
R012,2023-01-12,7,63.31,22152.08,11.75,7.61,0.05
R012,2023-01-13,4,59.58,25436.21,10.84,11.15,6.87
R012,2023-01-14,5,60.03,25352.95,5.5,6.85,2.67
R012,2023-01-15,6,65.33,25899.59,13.96,10.96,3.04
R012,2023-01-16,7,58.17,24008.98,5.83,6.52,4.16
R012,2023-01-17,5,68.16,22136.46,6.62,10.03,1.65
R012,2023-01-18,7,61.23,22572.29,13.13,8.21,1.71
R012,2023-01-19,4,63.23,20783.03,14.07,9.51,1.5
R012,2023-01-20,6,65.49,19990.26,6.15,10.72,2.67
R012,2023-01-21,6,58.35,25577.25,12.4,7.18,4.01
R012,2023-01-22,6,60.51,16927.34,8.69,9.86,3.67
R012,2023-01-23,6,71.35,23419.38,6.78,11.31,3.56
R012,2023-01-24,7,58.42,21718.17,14.18,10.05,5.63
R012,2023-01-25,4,70.81,22957.48,5.69,7.75,0.52
R012,2023-01-26,7,62.23,24558.43,14.29,7.87,0.91
R012,2023-01-27,8,61.96,26457.14,10.24,9.26,1.62
R012,2023-01-28,3,66.06,24125.82,13.35,8.31,4.52
R012,2023-01-29,8,68.24,24334.56,6.01,9.0,0.09
R012,2023-01-30,7,59.55,24471.85,8.64,8.11,3.05
R012,2023-01-31,6,67.34,24666.11,6.0,13.08,6.22
R012,2023-02-01,5,62.3,19825.62,13.26,10.34,2.97
R012,2023-02-02,5,66.8,19771.78,7.12,11.08,3.22
R012,2023-02-03,7,70.34,24426.66,11.95,8.23,0.0
R012,2023-02-04,7,69.97,23288.0,8.42,8.82,0.0
R012,2023-02-05,6,58.17,22026.4,7.33,8.19,4.16
R012,2023-02-06,6,56.05,25839.31,9.83,6.44,5.85
R012,2023-02-07,5,60.76,23727.41,6.6,8.34,2.08
R012,2023-02-08,4,63.32,24843.49,13.51,13.55,7.48
R012,2023-02-09,7,61.77,23333.12,10.12,7.46,1.28
R012,2023-02-10,5,51.5,22696.78,12.97,6.53,9.49
R012,2023-02-11,6,63.2,25088.59,14.01,7.72,0.13
R012,2023-02-12,4,66.97,21822.21,11.23,7.03,0.52
R012,2023-02-13,3,66.01,24949.17,5.14,12.83,10.36
R012,2023-02-14,4,57.45,25351.66,12.5,6.64,5.25
R012,2023-02-15,6,65.27,22193.77,8.95,10.29,2.03
R012,2023-02-16,4,68.65,26510.5,13.04,8.54,0.52
R012,2023-02-17,4,61.98,23751.36,13.61,5.21,1.63
R012,2023-02-18,7,63.6,22266.57,9.19,11.51,3.86
R012,2023-02-19,4,59.62,23980.39,13.74,9.06,3.71
R012,2023-02-20,4,68.23,26980.08,13.46,11.23,3.96
R012,2023-02-21,7,62.77,25472.95,13.84,10.15,2.3
R012,2023-02-22,5,62.38,22917.78,9.55,7.27,0.79
R012,2023-02-23,4,61.82,25780.13,5.75,13.32,8.33
R012,2023-02-24,6,61.52,23299.01,7.08,9.73,2.67
R012,2023-02-25,9,64.08,23536.46,11.53,9.06,0.19
R012,2023-02-26,8,56.5,22859.13,5.31,7.94,5.5
R012,2023-02-27,5,65.99,22114.26,8.92,9.96,1.54
R012,2023-02-28,5,58.4,24530.42,7.51,6.89,3.97
R012,2023-03-01,8,58.65,25665.63,5.91,7.36,3.77
R012,2023-03-02,5,53.05,21489.82,14.96,9.2,8.65
R012,2023-03-03,6,56.26,23558.88,7.29,11.04,8.84
R012,2023-03-04,6,55.88,23074.64,10.81,6.77,5.99
R012,2023-03-05,5,70.78,26313.0,8.29,12.4,5.19
R012,2023-03-06,6,67.6,22232.2,10.94,10.28,2.01
R012,2023-03-07,6,59.63,23666.59,10.51,8.84,2.99
R012,2023-03-08,8,66.83,26825.64,14.75,9.84,1.35
R012,2023-03-09,7,60.97,24855.07,12.06,8.85,1.92
R012,2023-03-10,6,58.05,21031.51,5.83,11.13,7.54
R012,2023-03-11,5,69.5,20821.8,14.24,8.73,0.0
R012,2023-03-12,5,64.79,23916.98,12.92,8.22,0.0
R012,2023-03-13,6,67.49,25495.87,6.1,8.49,0.0
R012,2023-03-14,6,61.96,22014.58,11.74,10.33,3.22
R012,2023-03-15,6,77.17,25274.36,7.27,9.09,0.23
R012,2023-03-16,4,59.83,23391.25,11.13,13.03,9.5
R012,2023-03-17,6,64.78,23361.33,8.07,8.46,0.0
R012,2023-03-18,5,66.75,21851.26,11.35,11.14,3.31
R012,2023-03-19,6,59.4,24291.75,13.09,8.21,3.18
R012,2023-03-20,4,66.48,23056.43,10.44,7.99,0.52
R012,2023-03-21,5,62.13,20817.26,11.0,7.06,0.99
R012,2023-03-22,5,65.13,23110.15,10.18,7.56,0.0
R012,2023-03-23,4,70.77,23398.65,8.49,9.03,0.67
R012,2023-03-24,7,59.03,24557.25,9.9,9.05,3.63
R012,2023-03-25,7,56.18,26209.4,11.3,10.7,8.4
R012,2023-03-26,7,55.01,23216.58,9.02,10.22,8.61
R012,2023-03-27,4,66.2,22876.92,12.46,10.79,3.3
R012,2023-03-28,8,65.02,24947.28,14.75,3.71,0.0
R012,2023-03-29,6,66.46,25741.48,5.46,10.04,1.66
R012,2023-03-30,6,61.49,21180.98,11.7,9.72,2.67
R012,2023-03-31,6,63.21,24036.39,14.37,7.15,0.13
R012,2023-04-01,5,61.03,23527.54,9.23,6.23,1.87
R012,2023-04-02,5,65.77,20539.46,11.15,1.81,0.0
R012,2023-04-03,6,67.25,25134.18,13.32,12.18,4.86
R012,2023-04-04,5,70.27,25289.19,9.11,10.55,2.42
R012,2023-04-05,5,60.37,20802.65,6.63,7.8,2.4
R012,2023-04-06,5,70.81,22907.71,7.68,7.6,0.0
R012,2023-04-07,5,68.54,25617.74,6.43,9.82,1.32
R012,2023-04-08,5,64.08,24237.0,14.48,9.99,1.58
R012,2023-04-09,6,68.43,24645.19,11.58,8.08,0.0
R012,2023-04-10,7,67.79,24741.45,12.38,9.62,1.02
R012,2023-04-11,5,59.38,19531.85,6.22,8.32,3.19
R012,2023-04-12,4,65.12,25233.82,9.68,9.59,1.51
R012,2023-04-13,6,69.48,23467.28,11.53,9.67,1.11
R012,2023-04-14,6,66.07,27393.82,14.75,8.58,0.0
R012,2023-04-15,5,58.77,24750.96,9.62,10.5,6.02
R012,2023-04-16,7,63.18,22134.37,7.41,9.92,1.63
R012,2023-04-17,6,63.37,25161.34,13.77,9.22,0.43
R012,2023-04-18,5,67.74,24453.81,5.71,5.49,0.0
R012,2023-04-19,6,66.62,24932.59,11.41,8.93,0.0
R012,2023-04-20,5,62.22,22876.05,5.26,11.03,4.05
R012,2023-04-21,4,59.35,24624.43,10.24,10.84,6.6
R012,2023-04-22,5,63.19,22627.03,14.06,11.87,4.53
R012,2023-04-23,3,63.85,24902.67,6.71,8.79,4.52
R012,2023-04-24,5,53.37,22403.65,7.43,8.09,7.99
R012,2023-04-25,5,50.55,23345.73,10.28,10.53,12.64
R012,2023-04-26,5,67.93,22838.88,8.04,12.05,4.67
R012,2023-04-27,6,63.58,26487.97,10.51,13.95,7.52
R012,2023-04-28,7,62.05,24976.8,8.44,9.22,1.48
R012,2023-04-29,6,54.69,24169.87,14.81,9.08,7.16
R012,2023-04-30,6,65.62,22390.53,11.17,8.76,0.0
R012,2023-05-01,6,69.72,26798.85,9.57,7.63,0.0
R012,2023-05-02,6,61.77,24480.14,9.02,11.06,4.46
R012,2023-05-03,5,62.61,25119.78,5.56,5.05,0.6
R012,2023-05-04,6,57.58,20359.95,7.91,11.12,7.9
R012,2023-05-05,6,58.65,24055.61,11.95,7.57,3.78
R012,2023-05-06,7,63.16,24898.92,7.74,9.54,1.08
R012,2023-05-07,6,52.65,22562.98,10.53,6.96,8.58
R012,2023-05-08,6,68.48,25521.52,8.31,9.05,0.17
R012,2023-05-09,6,61.77,23511.57,5.46,6.93,1.28
R012,2023-05-10,4,57.55,25217.78,13.14,3.61,5.17
R012,2023-05-11,5,60.97,23197.31,10.46,7.76,1.91
R012,2023-05-12,5,72.41,26693.84,13.51,8.24,0.0
R012,2023-05-13,6,61.73,22715.73,7.8,9.74,2.52
R012,2023-05-14,7,56.66,21946.03,11.92,6.3,5.36
R012,2023-05-15,5,62.68,24621.07,5.08,11.35,4.17
R012,2023-05-16,6,61.07,25682.27,13.54,9.05,2.01
R012,2023-05-17,6,60.31,21129.82,9.05,8.85,2.45
R012,2023-05-18,7,55.67,24445.97,6.96,11.28,9.67
R012,2023-05-19,7,66.5,21979.87,6.88,12.88,5.91
R012,2023-05-20,5,67.66,28914.34,14.43,10.23,1.94
R012,2023-05-21,7,70.22,19968.87,13.67,10.58,2.46
R012,2023-05-22,6,68.81,25278.03,11.34,6.4,0.0
R012,2023-05-23,5,57.02,23778.78,10.62,12.08,9.8
R012,2023-05-24,6,67.43,23537.56,13.67,8.23,0.0
R012,2023-05-25,6,61.39,25027.17,12.27,8.32,1.58
R012,2023-05-26,5,66.19,24265.14,8.3,9.17,0.35
R012,2023-05-27,8,68.24,21256.4,6.28,13.26,6.49
R012,2023-05-28,6,59.67,25084.05,6.7,9.08,3.18
R012,2023-05-29,4,63.94,23851.12,9.26,9.12,0.8
R012,2023-05-30,6,72.82,24611.04,11.35,8.98,0.07
R012,2023-05-31,5,73.16,23683.5,14.9,6.65,0.0
R012,2023-06-01,7,66.8,24694.35,11.55,8.62,0.0
R012,2023-06-02,6,62.08,22991.11,10.02,12.31,6.09
R012,2023-06-03,5,70.03,26308.08,12.88,7.95,0.0
R012,2023-06-04,4,52.82,23100.24,14.17,13.93,16.44
R012,2023-06-05,5,66.14,21178.49,9.64,6.96,0.0
R012,2023-06-06,7,65.18,25612.86,6.85,7.43,0.0
R012,2023-06-07,6,66.17,24763.95,11.54,11.05,3.17
R012,2023-06-08,5,65.58,23415.2,9.86,6.73,0.0
R012,2023-06-09,5,70.19,19768.38,7.62,6.0,0.0
R012,2023-06-10,5,65.78,22843.4,6.13,10.94,3.0
R012,2023-06-11,5,57.31,19512.17,13.88,9.83,6.18
R012,2023-06-12,7,59.84,23845.77,10.65,9.87,4.22
R012,2023-06-13,5,59.76,23854.57,7.38,9.0,2.98
R012,2023-06-14,5,61.87,23944.08,12.82,9.88,2.62
R012,2023-06-15,4,53.96,24984.71,11.44,4.65,8.05
R012,2023-06-16,5,58.45,24602.81,7.75,4.05,3.93
R012,2023-06-17,5,63.25,21835.77,5.12,9.41,0.8
R012,2023-06-18,6,58.74,24523.2,13.59,7.96,3.7
R012,2023-06-19,7,59.93,25366.78,9.89,6.41,2.75
R012,2023-06-20,7,60.61,24416.17,7.45,11.34,5.81
R012,2023-06-21,5,59.9,23570.64,10.75,9.95,4.29
R012,2023-06-22,3,60.15,20766.68,6.12,6.25,7.1
R012,2023-06-23,3,54.2,26307.39,11.04,8.22,11.85
R012,2023-06-24,7,67.54,19741.4,7.0,7.77,0.0
R012,2023-06-25,7,60.91,22940.09,13.92,10.75,4.68
R012,2023-06-26,5,61.69,23540.21,7.98,11.46,5.13
R012,2023-06-27,6,64.2,23302.02,8.99,7.37,0.0
R012,2023-06-28,6,65.16,24109.0,12.47,8.62,0.0
R012,2023-06-29,6,67.76,21307.68,10.43,6.37,0.0
R012,2023-06-30,7,65.16,22893.17,14.18,7.85,0.0
R012,2023-07-01,8,68.35,22153.47,12.99,7.7,0.0
R012,2023-07-02,6,57.66,25345.74,14.04,9.16,4.89
R012,2023-07-03,6,65.48,22397.38,10.46,8.66,0.0
R012,2023-07-04,6,67.31,22039.07,12.86,9.99,1.59
R012,2023-07-05,6,58.79,22203.61,8.63,5.73,3.66
R012,2023-07-06,5,64.21,25960.64,14.7,7.47,0.0
R012,2023-07-07,6,60.29,22691.62,5.92,5.29,2.46
R012,2023-07-08,7,64.66,25762.35,5.9,12.05,4.67
R012,2023-07-09,4,70.85,23857.65,12.1,8.72,0.52
R012,2023-07-10,5,63.73,25207.36,11.98,6.97,0.0
R012,2023-07-11,6,66.39,24245.73,9.65,11.04,3.16
R012,2023-07-12,7,69.24,23170.33,12.8,10.68,2.61
R012,2023-07-13,6,57.9,23977.9,14.77,8.5,4.37
R012,2023-07-14,3,64.06,26124.05,8.97,9.55,5.45
R012,2023-07-15,5,69.96,27026.41,14.97,10.33,2.09
R012,2023-07-16,5,46.84,25090.32,8.82,11.21,16.63
R012,2023-07-17,7,64.5,19461.86,5.46,11.54,3.91
R012,2023-07-18,5,67.22,22354.98,10.77,6.8,0.0
R012,2023-07-19,7,73.66,24480.54,13.3,8.94,0.0
R012,2023-07-20,6,65.13,23939.61,11.96,9.22,0.42
R012,2023-07-21,5,58.77,24704.58,8.03,6.58,3.67
R012,2023-07-22,8,69.01,21418.38,13.28,9.99,1.58
R012,2023-07-23,6,59.1,19281.49,13.24,11.81,7.72
R012,2023-07-24,8,70.65,23813.6,7.73,7.05,0.0
R012,2023-07-25,5,56.59,23127.56,5.6,10.54,7.82
R012,2023-07-26,6,67.2,24297.92,8.79,9.65,1.07
R012,2023-07-27,5,61.22,20191.66,6.51,5.06,1.71
R012,2023-07-28,6,62.87,26671.73,8.05,7.68,0.39
R012,2023-07-29,5,62.93,21202.35,14.36,8.37,0.34
R012,2023-07-30,8,67.27,23380.01,9.34,7.17,0.0
R012,2023-07-31,6,63.84,23825.79,9.67,8.07,0.0
R012,2023-08-01,5,56.48,22110.19,7.81,6.57,5.51
R012,2023-08-02,5,59.21,22305.81,13.07,10.28,5.33
