lead_id,customer_id,country,service_type,lead_date,assigned_at,converted_at,lead_status,lead_source
L01848,C02670,DE,payroll,2023-12-19,2023-12-20,,lost,partner
L01849,C02707,DE,tax_advisory,2024-01-02,2024-01-02,,pending,organic
L01850,C02576,DE,tax_advisory,2024-01-06,2024-01-06,,pending,referral
L01851,C02739,DE,tax_advisory,2024-01-26,2024-01-27,2024-01-31,converted,referral
L01852,C02697,DE,accounting,2024-01-19,2024-01-22,,pending,paid
L01853,C02518,DE,bookkeeping,2024-01-27,2024-01-27,2024-02-06,converted,paid
L01854,C02897,DE,bookkeeping,2024-01-08,2024-01-12,2024-01-31,converted,organic
L01855,C02882,DE,bookkeeping,2024-01-10,2024-01-11,2024-01-19,converted,paid
L01856,C02470,DE,tax_advisory,2024-01-05,,,unassigned,organic
L01857,C02709,DE,bookkeeping,2024-01-03,,,unassigned,partner
L01858,C02513,DE,bookkeeping,2024-01-10,2024-01-11,2024-01-14,converted,referral
L01859,C02483,DE,accounting,2024-01-23,2024-01-25,2024-02-09,converted,referral
L01860,C02877,DE,tax_advisory,2024-01-04,2024-01-05,2024-01-23,converted,organic
L01861,C02471,DE,bookkeeping,2024-01-20,2024-01-21,,lost,referral
L01862,C02557,DE,accounting,2024-01-01,2024-01-02,,lost,partner
L01863,C02665,DE,accounting,2024-01-02,2024-01-02,2024-01-26,converted,partner
L01864,C02455,DE,audit,2024-01-10,2024-01-10,2024-01-18,converted,partner
L01865,C02699,DE,tax_advisory,2024-01-14,2024-01-14,,lost,referral
L01866,C02417,DE,accounting,2024-01-03,2024-01-04,,lost,paid
L01867,C02543,DE,payroll,2024-01-20,2024-01-23,2024-01-28,converted,referral
L01868,C02838,DE,bookkeeping,2024-01-18,2024-01-19,2024-02-05,converted,referral
L01869,C02751,DE,tax_advisory,2024-01-10,2024-01-10,,pending,paid
L01870,C02663,DE,payroll,2024-01-25,2024-01-25,2024-02-15,converted,organic
L01871,C02840,DE,payroll,2024-02-20,2024-02-25,,lost,paid
L01872,C02545,DE,bookkeeping,2024-02-03,2024-02-04,2024-02-15,converted,organic
L01873,C02629,DE,tax_advisory,2024-02-17,2024-02-17,,lost,partner
L01874,C02824,DE,bookkeeping,2024-02-21,2024-02-22,2024-03-14,converted,referral
L01875,C02631,DE,audit,2024-02-22,2024-02-22,2024-02-29,converted,paid
L01876,C02548,DE,accounting,2024-02-09,2024-02-09,2024-03-02,converted,paid
L01877,C02788,DE,accounting,2024-02-08,2024-02-10,,pending,referral
L01878,C02391,DE,bookkeeping,2024-02-22,2024-02-23,2024-03-09,converted,referral
L01879,C02632,DE,bookkeeping,2024-02-19,2024-02-19,2024-03-07,converted,organic
L01880,C02748,DE,payroll,2024-02-12,2024-02-13,,pending,paid
L01881,C02471,DE,tax_advisory,2024-02-13,2024-02-18,,lost,partner
L01882,C02726,DE,payroll,2024-02-08,2024-02-08,2024-02-15,converted,organic
L01883,C02454,DE,payroll,2024-02-06,2024-02-07,2024-02-15,converted,referral
L01884,C02669,DE,bookkeeping,2024-02-09,2024-02-09,,lost,organic
L01885,C02670,DE,tax_advisory,2024-02-10,2024-02-12,,pending,referral
L01886,C02757,DE,tax_advisory,2024-02-11,,,unassigned,referral
L01887,C02777,DE,accounting,2024-02-03,,,unassigned,partner
L01888,C02838,DE,tax_advisory,2024-02-13,2024-02-13,2024-02-16,converted,partner
L01889,C02379,DE,bookkeeping,2024-02-15,2024-02-16,,lost,paid
L01890,C02591,DE,audit,2024-02-03,2024-02-04,2024-02-23,converted,partner
L01891,C02853,DE,audit,2024-02-16,2024-02-16,2024-03-05,converted,paid
L01892,C02635,DE,tax_advisory,2024-02-10,2024-02-10,,pending,referral
L01893,C02706,DE,accounting,2024-03-22,2024-03-22,2024-04-12,converted,referral
L01894,C02857,DE,bookkeeping,2024-03-23,2024-03-23,,pending,referral
L01895,C02952,DE,audit,2024-03-03,2024-03-04,2024-03-08,converted,referral
L01896,C02554,DE,tax_advisory,2024-03-27,,,unassigned,partner
L01897,C02649,DE,payroll,2024-03-26,2024-03-27,2024-04-15,converted,organic
L01898,C02656,DE,audit,2024-03-01,2024-03-01,,lost,organic
L01899,C02589,DE,payroll,2024-03-13,2024-03-14,2024-04-05,converted,referral
L01900,C02411,DE,bookkeeping,2024-03-11,2024-03-14,,lost,partner
L01901,C02895,DE,accounting,2024-03-04,2024-03-04,,lost,referral
L01902,C02863,DE,accounting,2024-03-17,2024-03-18,2024-04-04,converted,organic
L01903,C02392,DE,tax_advisory,2024-03-14,2024-03-15,2024-03-22,converted,paid
L01904,C02419,DE,audit,2024-03-07,2024-03-08,,lost,partner
L01905,C02853,DE,payroll,2024-03-25,2024-03-25,2024-04-03,converted,partner
L01906,C02718,DE,bookkeeping,2024-03-13,2024-03-13,,pending,paid
L01907,C02537,DE,payroll,2024-03-12,2024-03-12,,pending,organic
L01908,C02934,DE,bookkeeping,2024-03-10,2024-03-11,2024-03-21,converted,partner
L01909,C02407,DE,accounting,2024-03-05,2024-03-05,2024-03-18,converted,partner
L01910,C02400,DE,audit,2024-03-27,2024-03-27,,pending,referral
L01911,C02786,DE,accounting,2024-03-25,,,unassigned,partner
L01912,C02964,DE,tax_advisory,2024-03-18,2024-03-19,,lost,partner
L01913,C02917,DE,payroll,2024-03-07,2024-03-07,2024-03-20,converted,paid
L01914,C02430,DE,tax_advisory,2024-03-06,2024-03-10,2024-03-28,converted,organic
L01915,C02765,DE,accounting,2024-04-22,2024-04-22,,pending,organic
L01916,C02621,DE,payroll,2024-04-11,,,unassigned,paid
L01917,C02705,DE,bookkeeping,2024-04-08,2024-04-09,2024-05-02,converted,paid
L01918,C02442,DE,tax_advisory,2024-04-10,2024-04-11,2024-04-21,converted,partner
L01919,C02657,DE,bookkeeping,2024-04-21,2024-04-26,2024-05-16,converted,referral
L01920,C02488,DE,bookkeeping,2024-04-14,2024-04-14,,pending,partner
L01921,C02795,DE,accounting,2024-04-13,2024-04-13,,lost,referral
L01922,C02838,DE,payroll,2024-04-10,2024-04-11,,lost,referral
L01923,C02455,DE,audit,2024-04-28,2024-04-28,,pending,paid
L01924,C02760,DE,accounting,2024-04-22,,,unassigned,partner
L01925,C02854,DE,bookkeeping,2024-04-24,2024-04-24,2024-04-27,converted,organic
L01926,C02529,DE,audit,2024-04-05,2024-04-06,,pending,paid
L01927,C02803,DE,payroll,2024-04-01,2024-04-07,2024-04-29,converted,partner
L01928,C02875,DE,bookkeeping,2024-04-13,2024-04-13,2024-04-19,converted,partner
L01929,C02941,DE,audit,2024-04-21,2024-04-22,2024-05-01,converted,partner
L01930,C02928,DE,accounting,2024-04-27,2024-04-27,2024-05-22,converted,referral
L01931,C02769,DE,audit,2024-04-17,2024-04-18,,lost,partner
L01932,C02941,DE,accounting,2024-04-12,2024-04-13,2024-04-22,converted,partner
L01933,C02985,DE,audit,2024-04-21,2024-04-22,2024-05-13,converted,paid
L01934,C02454,DE,tax_advisory,2024-04-17,2024-04-22,,lost,organic
L01935,C02547,DE,audit,2024-04-05,2024-04-05,,pending,referral
L01936,C02485,DE,audit,2024-04-07,,,unassigned,partner
L01937,C02963,DE,payroll,2024-05-09,2024-05-14,2024-05-20,converted,referral
L01938,C02503,DE,accounting,2024-05-25,2024-05-26,,pending,referral
L01939,C02672,DE,accounting,2024-05-11,2024-05-11,2024-05-23,converted,referral
L01940,C02474,DE,audit,2024-05-02,2024-05-04,2024-05-25,converted,paid
L01941,C02880,DE,tax_advisory,2024-05-14,2024-05-15,,lost,referral
L01942,C02556,DE,tax_advisory,2024-05-26,2024-05-26,2024-06-04,converted,referral
L01943,C02956,DE,audit,2024-05-07,2024-05-07,2024-05-12,converted,paid
L01944,C02440,DE,accounting,2024-05-10,2024-05-10,2024-05-17,converted,referral
L01945,C02806,DE,audit,2024-05-16,2024-05-17,2024-05-25,converted,organic
L01946,C02806,DE,payroll,2024-05-12,,,unassigned,organic
L01947,C02464,DE,tax_advisory,2024-05-21,2024-05-22,2024-05-25,converted,paid
L01948,C02744,DE,bookkeeping,2024-05-22,2024-05-23,2024-06-16,converted,organic
L01949,C02416,DE,audit,2024-05-26,2024-05-27,,lost,organic
L01950,C02788,DE,bookkeeping,2024-05-12,2024-05-17,2024-06-09,converted,paid
L01951,C02399,DE,bookkeeping,2024-05-18,2024-05-18,2024-05-22,converted,partner
L01952,C02918,DE,bookkeeping,2024-05-12,2024-05-13,,lost,paid
L01953,C02540,DE,tax_advisory,2024-05-05,,,unassigned,organic
L01954,C02866,DE,audit,2024-05-01,2024-05-02,,pending,partner
L01955,C02511,DE,accounting,2024-05-21,2024-05-25,,pending,organic
L01956,C02584,DE,bookkeeping,2024-05-17,2024-05-17,,lost,paid
L01957,C02446,DE,audit,2024-05-01,2024-05-02,2024-05-10,converted,organic
L01958,C02815,DE,payroll,2024-05-09,2024-05-10,,pending,referral
L01959,C03026,DE,accounting,2024-06-20,2024-06-20,2024-07-14,converted,referral
L01960,C02612,DE,audit,2024-06-22,2024-06-22,,lost,referral
L01961,C02404,DE,payroll,2024-06-23,2024-06-26,,pending,referral
L01962,C02519,DE,accounting,2024-06-28,2024-06-30,,pending,paid
L01963,C02968,DE,audit,2024-06-28,2024-07-02,2024-07-05,converted,paid
L01964,C02589,DE,bookkeeping,2024-06-20,2024-06-21,2024-07-11,converted,organic
L01965,C02943,DE,tax_advisory,2024-06-23,2024-06-23,2024-07-17,converted,partner
L01966,C02831,DE,bookkeeping,2024-06-23,,,unassigned,organic
L01967,C02586,DE,bookkeeping,2024-06-24,2024-06-25,,lost,partner
L01968,C02752,DE,audit,2024-06-10,2024-06-11,,lost,referral
L01969,C02468,DE,tax_advisory,2024-06-28,2024-06-29,2024-07-07,converted,paid
L01970,C03002,DE,bookkeeping,2024-06-08,2024-06-08,,pending,organic
L01971,C02453,DE,accounting,2024-06-04,2024-06-05,2024-06-20,converted,paid
L01972,C02895,DE,accounting,2024-06-05,2024-06-06,2024-06-19,converted,referral
L01973,C02406,DE,bookkeeping,2024-06-05,2024-06-06,2024-06-30,converted,organic
L01974,C02924,DE,payroll,2024-06-24,2024-06-27,,lost,paid
L01975,C02725,DE,payroll,2024-06-22,2024-06-24,2024-07-05,converted,organic
L01976,C02566,DE,payroll,2024-06-13,2024-06-14,,pending,organic
L01977,C02636,DE,accounting,2024-06-20,,,unassigned,partner
L01978,C02962,DE,bookkeeping,2024-06-05,2024-06-05,2024-06-10,converted,organic
L01979,C02616,DE,accounting,2024-06-25,2024-06-26,,lost,organic
L01980,C02799,DE,audit,2024-06-25,2024-06-26,2024-07-10,converted,paid
L01981,C02653,DE,accounting,2024-07-09,,,unassigned,referral
L01982,C02739,DE,payroll,2024-07-14,2024-07-14,,lost,paid
L01983,C02972,DE,audit,2024-07-23,2024-07-25,,lost,referral
L01984,C02451,DE,payroll,2024-07-23,2024-07-24,,pending,paid
L01985,C02962,DE,tax_advisory,2024-07-24,,,unassigned,partner
L01986,C02605,DE,tax_advisory,2024-07-26,2024-07-26,2024-08-07,converted,organic
L01987,C02672,DE,bookkeeping,2024-07-26,2024-07-31,2024-08-08,converted,referral
L01988,C02887,DE,tax_advisory,2024-07-24,2024-07-28,2024-08-02,converted,organic
L01989,C02503,DE,audit,2024-07-17,2024-07-18,,lost,organic
L01990,C02585,DE,bookkeeping,2024-07-17,2024-07-17,,pending,paid
L01991,C02594,DE,tax_advisory,2024-07-17,2024-07-18,,lost,partner
L01992,C02441,DE,tax_advisory,2024-07-05,2024-07-06,2024-07-23,converted,referral
L01993,C02566,DE,bookkeeping,2024-07-12,2024-07-13,2024-08-03,converted,referral
L01994,C02957,DE,tax_advisory,2024-07-01,2024-07-01,2024-07-19,converted,organic
L01995,C02957,DE,payroll,2024-07-23,2024-07-24,,pending,organic
L01996,C02460,DE,tax_advisory,2024-07-27,2024-08-01,2024-08-08,converted,referral
L01997,C02763,DE,audit,2024-07-02,2024-07-03,2024-07-08,converted,organic
L01998,C02558,DE,audit,2024-07-13,2024-07-14,,pending,organic
L01999,C02445,DE,accounting,2024-07-05,2024-07-09,,pending,paid
L02000,C02547,DE,accounting,2024-07-14,,,unassigned,organic
L02001,C02397,DE,payroll,2024-07-18,2024-07-18,2024-07-26,converted,organic
L02002,C02629,DE,payroll,2024-07-10,2024-07-10,2024-07-31,converted,partner
L02003,C02523,DE,tax_advisory,2024-08-15,2024-08-17,2024-08-29,converted,referral
L02004,C02387,DE,accounting,2024-08-22,2024-08-22,2024-09-12,converted,referral
L02005,C03011,DE,audit,2024-08-27,2024-08-28,,pending,partner
L02006,C02401,DE,payroll,2024-08-06,2024-08-07,,lost,referral
L02007,C02752,DE,tax_advisory,2024-08-17,,,unassigned,partner
L02008,C02924,DE,bookkeeping,2024-08-08,2024-08-08,2024-08-17,converted,partner
L02009,C03052,DE,bookkeeping,2024-08-03,2024-08-04,2024-08-27,converted,partner
L02010,C02489,DE,payroll,2024-08-18,2024-08-19,,lost,partner
L02011,C03060,DE,tax_advisory,2024-08-09,2024-08-09,,pending,paid
L02012,C02933,DE,payroll,2024-08-09,2024-08-09,2024-08-23,converted,partner
L02013,C02386,DE,payroll,2024-08-26,2024-08-26,,pending,paid
L02014,C02390,DE,payroll,2024-08-21,2024-08-22,2024-08-28,converted,referral
L02015,C02726,DE,payroll,2024-08-09,2024-08-09,2024-08-14,converted,referral
L02016,C02385,DE,payroll,2024-08-10,2024-08-11,,pending,referral
L02017,C02901,DE,audit,2024-08-22,2024-08-26,2024-09-06,converted,referral
L02018,C02818,DE,audit,2024-08-11,2024-08-11,,lost,paid
L02019,C02924,DE,accounting,2024-08-12,2024-08-13,2024-08-31,converted,organic
L02020,C03044,DE,accounting,2024-08-01,,,unassigned,referral
L02021,C02912,DE,payroll,2024-08-05,2024-08-11,,lost,referral
L02022,C02975,DE,tax_advisory,2024-08-09,2024-08-10,2024-08-26,converted,organic
L02023,C02739,DE,accounting,2024-08-14,2024-08-14,2024-09-08,converted,referral
L02024,C02434,DE,bookkeeping,2024-08-10,2024-08-10,2024-08-28,converted,partner
L02025,C02491,DE,payroll,2024-09-06,2024-09-07,2024-09-24,converted,paid
L02026,C02590,DE,payroll,2024-09-02,2024-09-03,2024-09-21,converted,organic
L02027,C02717,DE,payroll,2024-09-25,2024-09-26,2024-10-05,converted,paid
L02028,C02707,DE,payroll,2024-09-06,2024-09-06,,lost,partner
L02029,C02795,DE,payroll,2024-09-04,2024-09-04,2024-09-09,converted,partner
L02030,C02656,DE,audit,2024-09-09,2024-09-09,2024-09-17,converted,paid
L02031,C03011,DE,audit,2024-09-12,2024-09-13,,lost,paid
L02032,C02884,DE,audit,2024-09-22,,,unassigned,referral
L02033,C02694,DE,tax_advisory,2024-09-26,2024-09-28,,pending,referral
L02034,C02502,DE,payroll,2024-09-28,,,unassigned,partner
L02035,C02757,DE,payroll,2024-09-05,2024-09-05,,lost,referral
L02036,C02608,DE,payroll,2024-09-11,2024-09-12,2024-09-26,converted,paid
L02037,C02649,DE,audit,2024-09-17,2024-09-17,,pending,referral
L02038,C03088,DE,bookkeeping,2024-09-20,2024-09-21,,pending,partner
L02039,C02717,DE,tax_advisory,2024-09-01,2024-09-02,2024-09-09,converted,paid
L02040,C03033,DE,payroll,2024-09-17,2024-09-17,2024-09-20,converted,organic
L02041,C02556,DE,accounting,2024-09-03,2024-09-09,2024-09-27,converted,paid
L02042,C02535,DE,accounting,2024-09-19,2024-09-19,2024-09-22,converted,organic
L02043,C03023,DE,bookkeeping,2024-09-26,2024-09-27,,lost,referral
L02044,C02801,DE,accounting,2024-09-27,2024-09-30,2024-10-20,converted,referral
L02045,C02801,DE,accounting,2024-09-24,2024-09-30,,pending,organic
L02046,C03072,DE,bookkeeping,2024-09-28,2024-09-29,,lost,organic
L02047,C02568,DE,tax_advisory,2024-10-27,2024-10-28,2024-11-07,converted,partner
L02048,C02806,DE,audit,2024-10-12,2024-10-12,2024-10-22,converted,organic
L02049,C02708,DE,tax_advisory,2024-10-27,2024-10-27,,pending,organic
L02050,C03028,DE,payroll,2024-10-16,,,unassigned,paid
L02051,C02560,DE,payroll,2024-10-04,2024-10-10,,pending,organic
L02052,C02462,DE,accounting,2024-10-08,2024-10-12,,pending,paid
L02053,C02734,DE,payroll,2024-10-15,2024-10-17,,lost,organic
L02054,C03078,DE,accounting,2024-10-09,2024-10-10,,pending,partner
L02055,C02990,DE,bookkeeping,2024-10-13,2024-10-16,2024-10-20,converted,referral
L02056,C02900,DE,payroll,2024-10-19,2024-10-20,2024-11-04,converted,partner
L02057,C03018,DE,audit,2024-10-24,2024-10-25,,lost,partner
L02058,C02781,DE,tax_advisory,2024-10-11,2024-10-12,2024-10-23,converted,referral
L02059,C02412,DE,tax_advisory,2024-10-07,2024-10-07,,lost,organic
L02060,C02787,DE,tax_advisory,2024-10-09,2024-10-10,2024-11-03,converted,paid
L02061,C02637,DE,accounting,2024-10-10,2024-10-10,2024-10-24,converted,organic
L02062,C02670,DE,accounting,2024-10-05,2024-10-05,2024-10-26,converted,organic
L02063,C02529,DE,accounting,2024-10-04,2024-10-10,2024-10-24,converted,referral
L02064,C02894,DE,bookkeeping,2024-10-22,2024-10-22,2024-11-11,converted,organic
L02065,C03037,DE,tax_advisory,2024-10-10,2024-10-11,2024-10-27,converted,referral
L02066,C02870,DE,accounting,2024-10-02,,,unassigned,partner
L02067,C02850,DE,bookkeeping,2024-10-25,2024-10-26,2024-11-04,converted,organic
L02068,C02687,DE,bookkeeping,2024-10-09,2024-10-09,,lost,partner
L02069,C02938,DE,accounting,2024-11-12,,,unassigned,partner
L02070,C03000,DE,bookkeeping,2024-11-04,2024-11-05,,pending,organic
L02071,C02826,DE,accounting,2024-11-02,2024-11-03,2024-11-16,converted,partner
L02072,C02646,DE,payroll,2024-11-13,2024-11-14,2024-12-08,converted,partner
L02073,C02729,DE,bookkeeping,2024-11-13,2024-11-14,2024-12-01,converted,referral
L02074,C02384,DE,accounting,2024-11-25,2024-11-28,2024-12-10,converted,organic
L02075,C02571,DE,payroll,2024-11-25,2024-11-25,,lost,organic
L02076,C02411,DE,audit,2024-11-10,2024-11-12,2024-11-26,converted,referral
L02077,C02978,DE,bookkeeping,2024-11-06,,,unassigned,paid
L02078,C02839,DE,tax_advisory,2024-11-01,2024-11-03,,lost,paid
L02079,C02560,DE,tax_advisory,2024-11-02,2024-11-02,2024-11-13,converted,organic
L02080,C02444,DE,payroll,2024-11-17,2024-11-18,,lost,partner
L02081,C02595,DE,bookkeeping,2024-11-15,2024-11-16,,pending,organic
L02082,C02586,DE,accounting,2024-11-22,2024-11-23,2024-11-30,converted,referral
L02083,C02593,DE,audit,2024-11-08,2024-11-08,2024-12-01,converted,organic
L02084,C02953,DE,audit,2024-11-17,2024-11-18,,pending,partner
L02085,C02537,DE,bookkeeping,2024-11-07,2024-11-08,,pending,partner
L02086,C03032,DE,payroll,2024-11-28,2024-11-29,2024-12-12,converted,partner
L02087,C02678,DE,tax_advisory,2024-11-04,2024-11-04,,lost,referral
L02088,C02508,DE,bookkeeping,2024-11-02,2024-11-03,,lost,paid
L02089,C02787,DE,accounting,2024-11-01,2024-11-02,2024-11-22,converted,referral
L02090,C02667,DE,tax_advisory,2024-11-28,2024-11-28,2024-12-10,converted,partner
L02091,C02726,DE,payroll,2024-12-19,,,unassigned,partner
L02092,C02687,DE,tax_advisory,2024-12-11,2024-12-11,2025-01-03,converted,referral
L02093,C02873,DE,audit,2024-12-12,2024-12-12,2024-12-23,converted,organic
L02094,C02929,DE,tax_advisory,2024-12-20,2024-12-21,,lost,partner
L02095,C02694,DE,accounting,2024-12-02,2024-12-02,2024-12-13,converted,paid
L02096,C03024,DE,audit,2024-12-15,2024-12-16,,pending,organic
L02097,C02726,DE,accounting,2024-12-04,2024-12-04,2024-12-25,converted,paid
L02098,C02759,DE,payroll,2024-12-21,2024-12-21,,pending,paid
L02099,C02490,DE,accounting,2024-12-10,2024-12-12,,lost,partner
L02100,C03021,DE,bookkeeping,2024-12-12,2024-12-12,2025-01-04,converted,referral
L02101,C03024,DE,payroll,2024-12-01,2024-12-01,2024-12-13,converted,paid
L02102,C02577,DE,bookkeeping,2024-12-01,2024-12-02,2024-12-18,converted,organic
L02103,C02757,DE,accounting,2024-12-14,,,unassigned,partner
L02104,C03118,DE,payroll,2024-12-24,2024-12-25,2025-01-03,converted,organic
L02105,C02807,DE,tax_advisory,2024-12-09,2024-12-10,2024-12-19,converted,paid
L02106,C02462,DE,tax_advisory,2024-12-07,2024-12-10,,pending,organic
L02107,C03077,DE,accounting,2024-12-23,2024-12-25,2024-12-31,converted,paid
L02108,C02411,DE,accounting,2024-12-18,2024-12-18,2025-01-07,converted,referral
L02109,C02950,DE,audit,2024-12-24,2024-12-24,,lost,referral
L02110,C02753,DE,audit,2024-12-01,2024-12-02,,pending,partner
L02111,C02830,DE,bookkeeping,2024-12-07,2024-12-07,,lost,organic
L02112,C02451,DE,tax_advisory,2024-12-20,2024-12-20,2025-01-09,converted,referral
L02113,C03264,NL,bookkeeping,2023-01-27,2023-01-28,,pending,organic
L02114,C03364,NL,payroll,2023-01-03,2023-01-04,2023-01-14,converted,partner
L02115,C03273,NL,tax_advisory,2023-01-19,2023-01-19,2023-01-23,converted,paid
L02116,C03238,NL,audit,2023-01-02,2023-01-04,2023-01-26,converted,referral
L02117,C03228,NL,audit,2023-01-02,,,unassigned,paid
L02118,C03357,NL,accounting,2023-01-17,2023-01-18,2023-02-01,converted,partner
L02119,C03234,NL,audit,2023-01-04,,,unassigned,referral
L02120,C03346,NL,audit,2023-01-28,2023-01-31,,pending,paid
L02121,C03324,NL,tax_advisory,2023-01-10,,,unassigned,referral
L02122,C03222,NL,accounting,2023-01-16,2023-01-16,2023-01-27,converted,organic
L02123,C03375,NL,bookkeeping,2023-01-17,2023-01-20,,pending,organic
L02124,C03306,NL,payroll,2023-01-07,2023-01-08,,pending,partner
L02125,C03239,NL,audit,2023-01-13,2023-01-14,,lost,partner
L02126,C03422,NL,payroll,2023-01-24,2023-01-25,,lost,organic
L02127,C03272,NL,bookkeeping,2023-01-01,2023-01-01,2023-01-18,converted,referral
L02128,C03428,NL,tax_advisory,2023-01-12,2023-01-12,,pending,partner
L02129,C03202,NL,accounting,2023-01-07,2023-01-07,,lost,organic
L02130,C03210,NL,tax_advisory,2023-01-01,2023-01-04,2023-01-07,converted,referral
L02131,C03377,NL,tax_advisory,2023-01-15,2023-01-15,2023-01-30,converted,partner
L02132,C03400,NL,bookkeeping,2023-01-22,2023-01-23,2023-02-12,converted,partner
L02133,C03344,NL,payroll,2023-01-04,2023-01-10,,lost,partner
L02134,C03297,NL,tax_advisory,2023-01-06,2023-01-09,2023-01-27,converted,organic
L02135,C03336,NL,accounting,2023-02-13,2023-02-13,2023-03-02,converted,partner
