survey_id,customer_id,survey_date,nps_score,csat_score,country,comment
SV02157,C03806,2024-12-08,2,2,NL,Teleurgesteld in de kwaliteit
SV02158,C03767,2024-12-17,10,4,NL,"Uitstekende service, zeer tevreden"
SV02159,C03636,2024-12-09,10,5,NL,"Uitstekende service, zeer tevreden"
SV02160,C03886,2024-12-01,8,3,NL,Gemiddeld tevreden over het geheel
SV02161,C04060,2023-01-19,8,3,US,"Decent, but room for improvement"
SV02162,C04155,2023-01-18,8,4,US,"Decent, but room for improvement"
SV02163,C04068,2023-01-11,10,4,US,"Excellent support team, very happy"
SV02164,C04090,2023-01-19,9,4,US,"Excellent support team, very happy"
SV02165,C04003,2023-01-21,9,5,US,"Excellent support team, very happy"
SV02166,C04009,2023-01-20,10,5,US,"Excellent support team, very happy"
SV02167,C04146,2023-01-03,9,4,US,"Excellent support team, very happy"
SV02168,C04061,2023-01-15,8,4,US,"Decent, but room for improvement"
SV02169,C03962,2023-01-13,9,5,US,"Excellent support team, very happy"
SV02170,C04181,2023-01-28,10,4,US,"Excellent support team, very happy"
SV02171,C04167,2023-01-04,8,3,US,"Decent, but room for improvement"
SV02172,C04082,2023-01-19,10,5,US,"Excellent support team, very happy"
SV02173,C04223,2023-01-20,9,5,US,"Excellent support team, very happy"
SV02174,C03984,2023-01-13,7,4,US,"Decent, but room for improvement"
SV02175,C04190,2023-01-13,7,4,US,"Decent, but room for improvement"
SV02176,C04131,2023-01-13,2,3,US,Not satisfied with the service level
SV02177,C04052,2023-01-17,9,5,US,"Excellent support team, very happy"
SV02178,C04167,2023-01-03,6,3,US,Not satisfied with the service level
SV02179,C03983,2023-02-11,8,4,US,"Decent, but room for improvement"
SV02180,C04138,2023-02-05,10,5,US,"Excellent support team, very happy"
SV02181,C04268,2023-02-18,10,5,US,"Excellent support team, very happy"
SV02182,C04027,2023-02-11,10,4,US,"Excellent support team, very happy"
SV02183,C03977,2023-02-14,9,4,US,"Excellent support team, very happy"
SV02184,C04055,2023-02-16,7,4,US,"Decent, but room for improvement"
SV02185,C04136,2023-02-04,9,5,US,"Excellent support team, very happy"
SV02186,C04102,2023-02-04,9,4,US,"Excellent support team, very happy"
SV02187,C04063,2023-02-11,7,3,US,"Decent, but room for improvement"
SV02188,C04062,2023-02-26,8,3,US,"Decent, but room for improvement"
SV02189,C04212,2023-02-10,2,2,US,Not satisfied with the service level
SV02190,C04068,2023-02-03,9,5,US,"Excellent support team, very happy"
SV02191,C04104,2023-02-26,5,2,US,Not satisfied with the service level
SV02192,C04020,2023-02-25,9,5,US,"Excellent support team, very happy"
SV02193,C04220,2023-02-26,8,3,US,"Decent, but room for improvement"
SV02194,C04045,2023-02-27,8,3,US,"Decent, but room for improvement"
SV02195,C04058,2023-02-16,9,4,US,"Excellent support team, very happy"
SV02196,C03977,2023-02-04,10,5,US,"Excellent support team, very happy"
SV02197,C04071,2023-03-21,10,4,US,"Excellent support team, very happy"
SV02198,C04093,2023-03-24,2,2,US,Not satisfied with the service level
SV02199,C04260,2023-03-03,8,3,US,"Decent, but room for improvement"
SV02200,C04027,2023-03-26,10,4,US,"Excellent support team, very happy"
SV02201,C04149,2023-03-11,7,3,US,"Decent, but room for improvement"
SV02202,C04080,2023-03-24,7,4,US,"Decent, but room for improvement"
SV02203,C04044,2023-03-12,7,4,US,"Decent, but room for improvement"
SV02204,C04218,2023-03-21,9,5,US,"Excellent support team, very happy"
SV02205,C04119,2023-03-12,9,5,US,"Excellent support team, very happy"
SV02206,C04170,2023-03-18,10,4,US,"Excellent support team, very happy"
SV02207,C04129,2023-03-02,9,4,US,"Excellent support team, very happy"
SV02208,C04031,2023-03-10,10,4,US,"Excellent support team, very happy"
SV02209,C04149,2023-03-09,0,2,US,Not satisfied with the service level
SV02210,C04171,2023-03-26,7,3,US,"Decent, but room for improvement"
SV02211,C03980,2023-03-03,9,4,US,"Excellent support team, very happy"
SV02212,C04245,2023-03-01,2,2,US,Not satisfied with the service level
SV02213,C04151,2023-03-20,9,5,US,"Excellent support team, very happy"
SV02214,C04098,2023-03-28,9,4,US,"Excellent support team, very happy"
SV02215,C04055,2023-04-17,9,5,US,"Excellent support team, very happy"
SV02216,C04245,2023-04-20,10,5,US,"Excellent support team, very happy"
SV02217,C03994,2023-04-26,10,4,US,"Excellent support team, very happy"
SV02218,C04203,2023-04-28,8,4,US,"Decent, but room for improvement"
SV02219,C04233,2023-04-23,7,3,US,"Decent, but room for improvement"
SV02220,C04013,2023-04-01,3,3,US,Not satisfied with the service level
SV02221,C04249,2023-04-13,10,4,US,"Excellent support team, very happy"
SV02222,C04122,2023-04-22,8,3,US,"Decent, but room for improvement"
SV02223,C03968,2023-04-09,10,5,US,"Excellent support team, very happy"
SV02224,C03971,2023-04-04,8,4,US,"Decent, but room for improvement"
SV02225,C04158,2023-04-11,10,5,US,"Excellent support team, very happy"
SV02226,C04247,2023-04-26,2,3,US,Not satisfied with the service level
SV02227,C04125,2023-04-25,7,4,US,"Decent, but room for improvement"
SV02228,C04045,2023-04-18,10,5,US,"Excellent support team, very happy"
SV02229,C04100,2023-04-06,9,4,US,"Excellent support team, very happy"
SV02230,C04079,2023-04-06,0,2,US,Not satisfied with the service level
SV02231,C04079,2023-04-01,9,5,US,"Excellent support team, very happy"
SV02232,C03978,2023-04-23,7,3,US,"Decent, but room for improvement"
SV02233,C04091,2023-05-04,7,3,US,"Decent, but room for improvement"
SV02234,C04104,2023-05-06,8,3,US,"Decent, but room for improvement"
SV02235,C04130,2023-05-01,9,5,US,"Excellent support team, very happy"
SV02236,C04102,2023-05-10,7,3,US,"Decent, but room for improvement"
SV02237,C04099,2023-05-24,9,4,US,"Excellent support team, very happy"
SV02238,C04077,2023-05-08,9,4,US,"Excellent support team, very happy"
SV02239,C03995,2023-05-23,1,3,US,Not satisfied with the service level
SV02240,C04053,2023-05-01,9,4,US,"Excellent support team, very happy"
SV02241,C04235,2023-05-05,10,4,US,"Excellent support team, very happy"
SV02242,C04293,2023-05-22,9,5,US,"Excellent support team, very happy"
SV02243,C04280,2023-05-08,10,4,US,"Excellent support team, very happy"
SV02244,C04333,2023-05-19,10,4,US,"Excellent support team, very happy"
SV02245,C04042,2023-05-08,8,3,US,"Decent, but room for improvement"
SV02246,C04019,2023-05-20,2,2,US,Not satisfied with the service level
SV02247,C04057,2023-05-21,10,5,US,"Excellent support team, very happy"
SV02248,C04161,2023-05-19,10,5,US,"Excellent support team, very happy"
SV02249,C04105,2023-05-24,10,5,US,"Excellent support team, very happy"
SV02250,C04265,2023-05-02,8,4,US,"Decent, but room for improvement"
SV02251,C04052,2023-06-02,7,4,US,"Decent, but room for improvement"
SV02252,C04194,2023-06-04,8,4,US,"Decent, but room for improvement"
SV02253,C03987,2023-06-27,9,5,US,"Excellent support team, very happy"
SV02254,C04054,2023-06-16,9,5,US,"Excellent support team, very happy"
SV02255,C04124,2023-06-19,9,5,US,"Excellent support team, very happy"
SV02256,C04226,2023-06-26,4,3,US,Not satisfied with the service level
SV02257,C04198,2023-06-19,8,4,US,"Decent, but room for improvement"
SV02258,C04061,2023-06-07,9,5,US,"Excellent support team, very happy"
SV02259,C04110,2023-06-17,9,4,US,"Excellent support team, very happy"
SV02260,C04030,2023-06-14,7,3,US,"Decent, but room for improvement"
SV02261,C04056,2023-06-06,9,4,US,"Excellent support team, very happy"
SV02262,C04206,2023-06-17,9,4,US,"Excellent support team, very happy"
SV02263,C04073,2023-06-11,9,4,US,"Excellent support team, very happy"
SV02264,C04035,2023-06-11,9,5,US,"Excellent support team, very happy"
SV02265,C03965,2023-06-16,7,4,US,"Decent, but room for improvement"
SV02266,C04114,2023-06-24,9,5,US,"Excellent support team, very happy"
SV02267,C04127,2023-06-03,1,2,US,Not satisfied with the service level
SV02268,C04084,2023-06-06,9,4,US,"Excellent support team, very happy"
SV02269,C04008,2023-07-07,10,5,US,"Excellent support team, very happy"
SV02270,C04246,2023-07-12,9,5,US,"Excellent support team, very happy"
SV02271,C04330,2023-07-27,9,4,US,"Excellent support team, very happy"
SV02272,C04362,2023-07-17,10,5,US,"Excellent support team, very happy"
SV02273,C04132,2023-07-20,7,3,US,"Decent, but room for improvement"
SV02274,C04132,2023-07-08,9,5,US,"Excellent support team, very happy"
SV02275,C04263,2023-07-18,8,4,US,"Decent, but room for improvement"
SV02276,C04139,2023-07-12,9,4,US,"Excellent support team, very happy"
SV02277,C04074,2023-07-26,8,3,US,"Decent, but room for improvement"
SV02278,C04294,2023-07-06,5,3,US,Not satisfied with the service level
SV02279,C04214,2023-07-07,9,4,US,"Excellent support team, very happy"
SV02280,C04234,2023-07-01,10,4,US,"Excellent support team, very happy"
SV02281,C04173,2023-07-14,8,4,US,"Decent, but room for improvement"
SV02282,C04202,2023-07-22,10,5,US,"Excellent support team, very happy"
SV02283,C04350,2023-07-24,10,4,US,"Excellent support team, very happy"
SV02284,C04232,2023-07-20,9,5,US,"Excellent support team, very happy"
SV02285,C04157,2023-07-08,8,4,US,"Decent, but room for improvement"
SV02286,C04336,2023-07-02,4,3,US,Not satisfied with the service level
SV02287,C04353,2023-08-25,10,5,US,"Excellent support team, very happy"
SV02288,C04002,2023-08-14,7,4,US,"Decent, but room for improvement"
SV02289,C04195,2023-08-05,10,5,US,"Excellent support team, very happy"
SV02290,C03968,2023-08-14,5,3,US,Not satisfied with the service level
SV02291,C04353,2023-08-26,10,4,US,"Excellent support team, very happy"
SV02292,C04213,2023-08-11,10,5,US,"Excellent support team, very happy"
SV02293,C04178,2023-08-02,9,4,US,"Excellent support team, very happy"
SV02294,C04382,2023-08-27,10,4,US,"Excellent support team, very happy"
SV02295,C04345,2023-08-10,6,2,US,Not satisfied with the service level
SV02296,C04192,2023-08-07,9,4,US,"Excellent support team, very happy"
SV02297,C04028,2023-08-11,10,4,US,"Excellent support team, very happy"
SV02298,C04083,2023-08-14,9,5,US,"Excellent support team, very happy"
SV02299,C04314,2023-08-10,6,1,US,Not satisfied with the service level
SV02300,C04002,2023-08-22,7,4,US,"Decent, but room for improvement"
SV02301,C04053,2023-08-12,7,4,US,"Decent, but room for improvement"
SV02302,C04274,2023-08-26,7,3,US,"Decent, but room for improvement"
SV02303,C04240,2023-08-03,8,4,US,"Decent, but room for improvement"
SV02304,C04088,2023-08-08,9,5,US,"Excellent support team, very happy"
SV02305,C04101,2023-09-21,8,4,US,"Decent, but room for improvement"
SV02306,C03975,2023-09-06,8,3,US,"Decent, but room for improvement"
SV02307,C04233,2023-09-15,9,5,US,"Excellent support team, very happy"
SV02308,C04347,2023-09-03,9,4,US,"Excellent support team, very happy"
SV02309,C04113,2023-09-02,7,3,US,"Decent, but room for improvement"
SV02310,C04137,2023-09-27,10,4,US,"Excellent support team, very happy"
SV02311,C04010,2023-09-13,10,4,US,"Excellent support team, very happy"
SV02312,C04214,2023-09-04,5,3,US,Not satisfied with the service level
SV02313,C04110,2023-09-10,9,4,US,"Excellent support team, very happy"
SV02314,C04311,2023-09-09,9,4,US,"Excellent support team, very happy"
SV02315,C04031,2023-09-25,9,5,US,"Excellent support team, very happy"
SV02316,C04338,2023-09-23,9,4,US,"Excellent support team, very happy"
SV02317,C04257,2023-09-27,6,2,US,Not satisfied with the service level
SV02318,C04257,2023-09-06,7,4,US,"Decent, but room for improvement"
SV02319,C04333,2023-09-20,7,3,US,"Decent, but room for improvement"
SV02320,C04097,2023-09-14,8,3,US,"Decent, but room for improvement"
SV02321,C03997,2023-09-03,9,4,US,"Excellent support team, very happy"
SV02322,C04297,2023-09-15,9,5,US,"Excellent support team, very happy"
SV02323,C04378,2023-10-25,10,5,US,"Excellent support team, very happy"
SV02324,C04019,2023-10-12,9,5,US,"Excellent support team, very happy"
SV02325,C04002,2023-10-09,9,5,US,"Excellent support team, very happy"
SV02326,C04261,2023-10-11,8,3,US,"Decent, but room for improvement"
SV02327,C04327,2023-10-12,7,4,US,"Decent, but room for improvement"
SV02328,C03993,2023-10-05,8,4,US,"Decent, but room for improvement"
SV02329,C04134,2023-10-22,9,4,US,"Excellent support team, very happy"
SV02330,C04018,2023-10-25,9,5,US,"Excellent support team, very happy"
SV02331,C04014,2023-10-04,10,4,US,"Excellent support team, very happy"
SV02332,C04404,2023-10-03,8,3,US,"Decent, but room for improvement"
SV02333,C04081,2023-10-24,10,4,US,"Excellent support team, very happy"
SV02334,C04094,2023-10-07,10,4,US,"Excellent support team, very happy"
SV02335,C04010,2023-10-04,7,4,US,"Decent, but room for improvement"
SV02336,C04118,2023-10-21,6,2,US,Not satisfied with the service level
SV02337,C04054,2023-10-01,10,5,US,"Excellent support team, very happy"
SV02338,C04005,2023-10-11,2,1,US,Not satisfied with the service level
SV02339,C04049,2023-10-28,9,5,US,"Excellent support team, very happy"
SV02340,C04035,2023-10-16,9,4,US,"Excellent support team, very happy"
SV02341,C04161,2023-11-11,7,3,US,"Decent, but room for improvement"
SV02342,C04433,2023-11-02,9,4,US,"Excellent support team, very happy"
SV02343,C04386,2023-11-19,7,3,US,"Decent, but room for improvement"
SV02344,C04356,2023-11-28,9,5,US,"Excellent support team, very happy"
SV02345,C04273,2023-11-02,0,3,US,Not satisfied with the service level
SV02346,C04393,2023-11-22,7,3,US,"Decent, but room for improvement"
SV02347,C04191,2023-11-24,6,3,US,Not satisfied with the service level
SV02348,C04291,2023-11-23,9,4,US,"Excellent support team, very happy"
SV02349,C04389,2023-11-23,9,5,US,"Excellent support team, very happy"
SV02350,C04326,2023-11-10,7,4,US,"Decent, but room for improvement"
SV02351,C04372,2023-11-19,10,4,US,"Excellent support team, very happy"
SV02352,C04108,2023-11-12,10,4,US,"Excellent support team, very happy"
SV02353,C04036,2023-11-23,8,3,US,"Decent, but room for improvement"
SV02354,C04299,2023-11-13,8,4,US,"Decent, but room for improvement"
SV02355,C04230,2023-11-06,10,4,US,"Excellent support team, very happy"
SV02356,C04382,2023-11-23,10,5,US,"Excellent support team, very happy"
SV02357,C04001,2023-11-14,2,3,US,Not satisfied with the service level
SV02358,C03987,2023-11-03,9,5,US,"Excellent support team, very happy"
SV02359,C03966,2023-12-15,10,4,US,"Excellent support team, very happy"
SV02360,C04210,2023-12-16,9,4,US,"Excellent support team, very happy"
SV02361,C03986,2023-12-02,7,4,US,"Decent, but room for improvement"
SV02362,C04061,2023-12-23,9,4,US,"Excellent support team, very happy"
SV02363,C04017,2023-12-12,8,3,US,"Decent, but room for improvement"
SV02364,C04217,2023-12-18,1,3,US,Not satisfied with the service level
SV02365,C04033,2023-12-26,3,2,US,Not satisfied with the service level
SV02366,C03974,2023-12-27,10,4,US,"Excellent support team, very happy"
SV02367,C04254,2023-12-03,10,4,US,"Excellent support team, very happy"
SV02368,C04110,2023-12-26,10,4,US,"Excellent support team, very happy"
SV02369,C04397,2023-12-13,10,4,US,"Excellent support team, very happy"
SV02370,C04067,2023-12-19,10,4,US,"Excellent support team, very happy"
SV02371,C03962,2023-12-28,7,4,US,"Decent, but room for improvement"
SV02372,C04149,2023-12-22,7,3,US,"Decent, but room for improvement"
SV02373,C04460,2023-12-22,10,5,US,"Excellent support team, very happy"
SV02374,C04393,2023-12-07,8,3,US,"Decent, but room for improvement"
SV02375,C04331,2023-12-08,9,4,US,"Excellent support team, very happy"
SV02376,C04322,2023-12-02,10,5,US,"Excellent support team, very happy"
SV02377,C04334,2024-01-02,10,4,US,"Excellent support team, very happy"
SV02378,C04351,2024-01-02,9,5,US,"Excellent support team, very happy"
SV02379,C04032,2024-01-14,10,5,US,"Excellent support team, very happy"
SV02380,C04082,2024-01-19,8,3,US,"Decent, but room for improvement"
SV02381,C04043,2024-01-09,9,5,US,"Excellent support team, very happy"
SV02382,C03968,2024-01-13,9,5,US,"Excellent support team, very happy"
SV02383,C04410,2024-01-23,9,4,US,"Excellent support team, very happy"
SV02384,C04470,2024-01-13,9,4,US,"Excellent support team, very happy"
SV02385,C04162,2024-01-04,5,2,US,Not satisfied with the service level
SV02386,C03972,2024-01-14,10,5,US,"Excellent support team, very happy"
SV02387,C04401,2024-01-08,7,3,US,"Decent, but room for improvement"
SV02388,C04089,2024-01-15,8,3,US,"Decent, but room for improvement"
SV02389,C04409,2024-01-25,10,5,US,"Excellent support team, very happy"
SV02390,C03984,2024-01-11,2,1,US,Not satisfied with the service level
SV02391,C04306,2024-01-09,1,2,US,Not satisfied with the service level
SV02392,C04304,2024-01-21,9,4,US,"Excellent support team, very happy"
SV02393,C04097,2024-01-27,8,4,US,"Decent, but room for improvement"
SV02394,C04221,2024-01-06,8,3,US,"Decent, but room for improvement"
SV02395,C04288,2024-02-25,10,4,US,"Excellent support team, very happy"
SV02396,C04257,2024-02-08,8,4,US,"Decent, but room for improvement"
SV02397,C03962,2024-02-07,7,4,US,"Decent, but room for improvement"
SV02398,C04018,2024-02-17,7,3,US,"Decent, but room for improvement"
SV02399,C04167,2024-02-15,9,4,US,"Excellent support team, very happy"
SV02400,C04077,2024-02-16,9,4,US,"Excellent support team, very happy"
SV02401,C03970,2024-02-01,7,3,US,"Decent, but room for improvement"
SV02402,C04220,2024-02-17,1,1,US,Not satisfied with the service level
SV02403,C03998,2024-02-04,10,4,US,"Excellent support team, very happy"
SV02404,C04454,2024-02-19,10,5,US,"Excellent support team, very happy"
SV02405,C04373,2024-02-23,10,4,US,"Excellent support team, very happy"
SV02406,C04474,2024-02-13,7,3,US,"Decent, but room for improvement"
SV02407,C04230,2024-02-13,10,5,US,"Excellent support team, very happy"
SV02408,C04195,2024-02-20,9,5,US,"Excellent support team, very happy"
SV02409,C04036,2024-02-26,10,5,US,"Excellent support team, very happy"
SV02410,C04126,2024-02-14,9,4,US,"Excellent support team, very happy"
SV02411,C04408,2024-02-15,10,4,US,"Excellent support team, very happy"
SV02412,C04231,2024-02-04,0,2,US,Not satisfied with the service level
SV02413,C04196,2024-03-13,8,4,US,"Decent, but room for improvement"
SV02414,C04242,2024-03-28,9,5,US,"Excellent support team, very happy"
SV02415,C04498,2024-03-12,7,3,US,"Decent, but room for improvement"
SV02416,C04531,2024-03-02,7,3,US,"Decent, but room for improvement"
SV02417,C04031,2024-03-10,10,5,US,"Excellent support team, very happy"
SV02418,C04216,2024-03-26,8,4,US,"Decent, but room for improvement"
SV02419,C04201,2024-03-08,9,5,US,"Excellent support team, very happy"
SV02420,C04476,2024-03-13,7,3,US,"Decent, but room for improvement"
SV02421,C04195,2024-03-11,10,5,US,"Excellent support team, very happy"
SV02422,C04403,2024-03-25,10,5,US,"Excellent support team, very happy"
SV02423,C04055,2024-03-13,6,1,US,Not satisfied with the service level
SV02424,C04149,2024-03-17,9,5,US,"Excellent support team, very happy"
SV02425,C04116,2024-03-23,9,4,US,"Excellent support team, very happy"
SV02426,C04448,2024-03-10,4,1,US,Not satisfied with the service level
SV02427,C04171,2024-03-18,10,4,US,"Excellent support team, very happy"
SV02428,C04270,2024-03-10,8,3,US,"Decent, but room for improvement"
SV02429,C04400,2024-03-03,9,4,US,"Excellent support team, very happy"
SV02430,C04501,2024-03-16,10,4,US,"Excellent support team, very happy"
SV02431,C04516,2024-04-18,7,3,US,"Decent, but room for improvement"
SV02432,C03986,2024-04-27,10,5,US,"Excellent support team, very happy"
SV02433,C04312,2024-04-21,10,5,US,"Excellent support team, very happy"
SV02434,C04550,2024-04-01,5,1,US,Not satisfied with the service level
SV02435,C04505,2024-04-18,8,3,US,"Decent, but room for improvement"
SV02436,C04364,2024-04-07,10,5,US,"Excellent support team, very happy"
SV02437,C04501,2024-04-20,6,1,US,Not satisfied with the service level
SV02438,C04496,2024-04-04,8,4,US,"Decent, but room for improvement"
SV02439,C04378,2024-04-13,9,4,US,"Excellent support team, very happy"
SV02440,C04153,2024-04-26,10,4,US,"Excellent support team, very happy"
SV02441,C04324,2024-04-22,9,4,US,"Excellent support team, very happy"
SV02442,C04464,2024-04-22,9,4,US,"Excellent support team, very happy"
SV02443,C04004,2024-04-01,8,3,US,"Decent, but room for improvement"
SV02444,C04509,2024-04-26,10,5,US,"Excellent support team, very happy"
SV02445,C04317,2024-04-14,9,4,US,"Excellent support team, very happy"
SV02446,C04246,2024-04-02,9,4,US,"Excellent support team, very happy"
SV02447,C04144,2024-04-26,10,4,US,"Excellent support team, very happy"
SV02448,C04329,2024-04-20,7,4,US,"Decent, but room for improvement"
SV02449,C04186,2024-05-15,6,2,US,Not satisfied with the service level
SV02450,C04174,2024-05-17,9,4,US,"Excellent support team, very happy"
SV02451,C04017,2024-05-20,8,3,US,"Decent, but room for improvement"
SV02452,C04414,2024-05-15,10,5,US,"Excellent support team, very happy"
SV02453,C03969,2024-05-28,8,4,US,"Decent, but room for improvement"
SV02454,C04282,2024-05-02,10,4,US,"Excellent support team, very happy"
SV02455,C04199,2024-05-16,8,3,US,"Decent, but room for improvement"
SV02456,C04196,2024-05-13,8,3,US,"Decent, but room for improvement"
SV02457,C04157,2024-05-13,9,5,US,"Excellent support team, very happy"
SV02458,C04031,2024-05-09,10,5,US,"Excellent support team, very happy"
SV02459,C04405,2024-05-12,6,1,US,Not satisfied with the service level
SV02460,C04577,2024-05-24,9,4,US,"Excellent support team, very happy"
SV02461,C04021,2024-05-11,10,5,US,"Excellent support team, very happy"
SV02462,C04133,2024-05-21,2,3,US,Not satisfied with the service level
SV02463,C04386,2024-05-23,10,4,US,"Excellent support team, very happy"
SV02464,C04411,2024-05-10,10,4,US,"Excellent support team, very happy"
SV02465,C04323,2024-05-17,7,4,US,"Decent, but room for improvement"
SV02466,C04171,2024-05-24,10,5,US,"Excellent support team, very happy"
SV02467,C04307,2024-06-11,8,3,US,"Decent, but room for improvement"
SV02468,C04416,2024-06-20,10,4,US,"Excellent support team, very happy"
SV02469,C04516,2024-06-17,1,3,US,Not satisfied with the service level
SV02470,C04344,2024-06-16,3,2,US,Not satisfied with the service level
SV02471,C04098,2024-06-11,10,4,US,"Excellent support team, very happy"
SV02472,C04076,2024-06-08,8,4,US,"Decent, but room for improvement"
SV02473,C04152,2024-06-10,8,3,US,"Decent, but room for improvement"
SV02474,C04087,2024-06-15,8,3,US,"Decent, but room for improvement"
SV02475,C04397,2024-06-18,5,1,US,Not satisfied with the service level
SV02476,C04297,2024-06-27,10,5,US,"Excellent support team, very happy"
SV02477,C04464,2024-06-06,9,5,US,"Excellent support team, very happy"
SV02478,C04430,2024-06-12,10,4,US,"Excellent support team, very happy"
SV02479,C04238,2024-06-12,10,5,US,"Excellent support team, very happy"
SV02480,C04572,2024-06-01,9,5,US,"Excellent support team, very happy"
SV02481,C04334,2024-06-21,7,4,US,"Decent, but room for improvement"
SV02482,C04208,2024-06-20,10,5,US,"Excellent support team, very happy"
SV02483,C04157,2024-06-13,10,4,US,"Excellent support team, very happy"
SV02484,C04418,2024-06-22,7,4,US,"Decent, but room for improvement"
SV02485,C04226,2024-07-27,10,4,US,"Excellent support team, very happy"
SV02486,C04518,2024-07-28,1,3,US,Not satisfied with the service level
SV02487,C04013,2024-07-11,9,5,US,"Excellent support team, very happy"
SV02488,C04239,2024-07-28,8,3,US,"Decent, but room for improvement"
SV02489,C04182,2024-07-21,5,2,US,Not satisfied with the service level
SV02490,C04223,2024-07-01,7,4,US,"Decent, but room for improvement"
SV02491,C04236,2024-07-18,10,5,US,"Excellent support team, very happy"
SV02492,C04005,2024-07-28,9,5,US,"Excellent support team, very happy"
SV02493,C04281,2024-07-05,10,4,US,"Excellent support team, very happy"
SV02494,C04499,2024-07-23,3,3,US,Not satisfied with the service level
SV02495,C04373,2024-07-13,9,5,US,"Excellent support team, very happy"
SV02496,C04457,2024-07-07,8,3,US,"Decent, but room for improvement"
SV02497,C04441,2024-07-06,10,5,US,"Excellent support team, very happy"
SV02498,C04416,2024-07-04,9,5,US,"Excellent support team, very happy"
SV02499,C04453,2024-07-18,8,3,US,"Decent, but room for improvement"
SV02500,C04368,2024-07-26,7,4,US,"Decent, but room for improvement"
SV02501,C04044,2024-07-04,8,3,US,"Decent, but room for improvement"
SV02502,C04343,2024-07-24,10,4,US,"Excellent support team, very happy"
SV02503,C04453,2024-08-10,8,4,US,"Decent, but room for improvement"
SV02504,C04040,2024-08-13,1,3,US,Not satisfied with the service level
SV02505,C04277,2024-08-17,7,3,US,"Decent, but room for improvement"
SV02506,C04613,2024-08-15,4,3,US,Not satisfied with the service level
SV02507,C04449,2024-08-06,9,5,US,"Excellent support team, very happy"
SV02508,C04004,2024-08-13,10,5,US,"Excellent support team, very happy"
SV02509,C04369,2024-08-22,10,4,US,"Excellent support team, very happy"
SV02510,C04616,2024-08-27,10,4,US,"Excellent support team, very happy"
SV02511,C04579,2024-08-09,8,4,US,"Decent, but room for improvement"
SV02512,C04495,2024-08-05,8,4,US,"Decent, but room for improvement"
SV02513,C04288,2024-08-12,9,4,US,"Excellent support team, very happy"
SV02514,C04592,2024-08-05,9,4,US,"Excellent support team, very happy"
SV02515,C04195,2024-08-07,10,4,US,"Excellent support team, very happy"
SV02516,C04210,2024-08-25,10,4,US,"Excellent support team, very happy"
SV02517,C04263,2024-08-11,10,4,US,"Excellent support team, very happy"
SV02518,C04331,2024-08-16,7,3,US,"Decent, but room for improvement"
SV02519,C04043,2024-08-11,9,4,US,"Excellent support team, very happy"
SV02520,C04031,2024-08-18,9,5,US,"Excellent support team, very happy"
SV02521,C04372,2024-09-18,9,4,US,"Excellent support team, very happy"
SV02522,C04299,2024-09-10,9,5,US,"Excellent support team, very happy"
SV02523,C04334,2024-09-01,6,1,US,Not satisfied with the service level
SV02524,C04063,2024-09-08,9,4,US,"Excellent support team, very happy"
SV02525,C04302,2024-09-02,9,4,US,"Excellent support team, very happy"
SV02526,C04303,2024-09-10,8,4,US,"Decent, but room for improvement"
SV02527,C04047,2024-09-25,6,3,US,Not satisfied with the service level
SV02528,C04424,2024-09-10,10,5,US,"Excellent support team, very happy"
SV02529,C04453,2024-09-02,9,4,US,"Excellent support team, very happy"
SV02530,C04498,2024-09-01,10,5,US,"Excellent support team, very happy"
SV02531,C04527,2024-09-22,7,4,US,"Decent, but room for improvement"
SV02532,C04045,2024-09-07,1,1,US,Not satisfied with the service level
SV02533,C04285,2024-09-09,7,4,US,"Decent, but room for improvement"
SV02534,C04359,2024-09-12,10,4,US,"Excellent support team, very happy"
SV02535,C04402,2024-09-28,10,4,US,"Excellent support team, very happy"
SV02536,C04395,2024-09-17,8,3,US,"Decent, but room for improvement"
SV02537,C04275,2024-09-21,8,4,US,"Decent, but room for improvement"
SV02538,C04623,2024-09-19,9,4,US,"Excellent support team, very happy"
SV02539,C04110,2024-10-05,4,3,US,Not satisfied with the service level
SV02540,C04593,2024-10-25,9,4,US,"Excellent support team, very happy"
SV02541,C04414,2024-10-27,7,4,US,"Decent, but room for improvement"
SV02542,C04613,2024-10-09,1,3,US,Not satisfied with the service level
SV02543,C04586,2024-10-11,9,5,US,"Excellent support team, very happy"
SV02544,C04016,2024-10-22,10,4,US,"Excellent support team, very happy"
SV02545,C04098,2024-10-19,7,4,US,"Decent, but room for improvement"
SV02546,C04112,2024-10-28,7,3,US,"Decent, but room for improvement"
SV02547,C04563,2024-10-01,9,4,US,"Excellent support team, very happy"
SV02548,C04055,2024-10-20,9,4,US,"Excellent support team, very happy"
SV02549,C04597,2024-10-12,9,5,US,"Excellent support team, very happy"
SV02550,C04400,2024-10-12,10,5,US,"Excellent support team, very happy"
SV02551,C04005,2024-10-03,3,3,US,Not satisfied with the service level
SV02552,C04215,2024-10-24,10,4,US,"Excellent support team, very happy"
SV02553,C03981,2024-10-02,8,3,US,"Decent, but room for improvement"
SV02554,C04382,2024-10-28,8,4,US,"Decent, but room for improvement"
SV02555,C04678,2024-10-17,9,4,US,"Excellent support team, very happy"
SV02556,C04232,2024-10-25,9,4,US,"Excellent support team, very happy"
SV02557,C04447,2024-11-19,0,3,US,Not satisfied with the service level
