partner_id,snapshot_date,response_latency_p50_hours,response_latency_p90_hours,accept_count,decline_count,no_response_count,cancellation_count,capacity_utilization_pct,partner_roi_pct_snapshot,net_monthly_value_snapshot,churn_risk_score
P008,2024-06-10,4.72,13.16,10,0,2,0,41.52,40.76,23486.41,12.28
P008,2024-06-11,3.9,15.75,7,3,2,0,43.15,38.22,24601.55,12.52
P008,2024-06-12,3.76,12.41,11,3,1,0,67.71,44.44,24166.82,5.0
P008,2024-06-13,4.33,12.07,11,0,1,0,61.96,40.06,23191.54,6.87
P008,2024-06-14,5.2,13.18,7,2,0,0,45.97,43.19,23215.7,2.99
P008,2024-06-15,3.82,13.48,8,3,2,0,43.68,41.2,23717.28,10.14
P008,2024-06-16,3.65,12.28,5,3,0,0,37.33,39.97,25797.05,1.12
P008,2024-06-17,4.24,11.16,11,0,0,0,52.97,42.69,23975.1,0.59
P008,2024-06-18,3.09,12.2,4,2,1,0,71.77,41.73,23975.61,5.0
P008,2024-06-19,4.4,11.23,7,2,0,0,51.74,42.68,24138.51,1.01
P008,2024-06-20,4.69,12.14,11,1,2,0,35.04,40.24,23620.66,12.64
P008,2024-06-21,3.93,12.71,4,0,1,0,62.08,38.83,24238.77,7.03
P008,2024-06-22,3.82,10.74,5,1,2,0,67.27,38.98,24831.27,11.91
P008,2024-06-23,4.27,12.97,3,0,0,0,68.91,41.65,23215.9,0.66
P008,2024-06-24,4.01,11.13,5,2,2,1,41.54,42.03,25077.86,18.03
P008,2024-06-25,5.08,11.92,5,2,1,0,72.87,42.13,25606.05,7.7
P008,2024-06-26,4.9,11.66,10,1,1,0,45.72,43.84,24432.59,7.25
P008,2024-06-27,4.62,11.74,8,0,1,1,60.07,43.62,23920.66,14.54
P008,2024-06-28,4.21,10.98,11,3,0,0,44.98,39.47,23896.83,2.03
P008,2024-06-29,3.98,10.18,4,1,1,0,40.06,39.75,24677.9,6.3
P008,2024-06-30,3.58,11.58,11,3,0,0,46.08,40.82,24382.29,0.44
P008,2024-07-01,3.93,11.09,3,0,2,0,44.97,40.39,24891.18,10.79
P008,2024-07-02,3.34,13.98,6,0,2,0,63.86,41.37,23925.68,10.0
P008,2024-07-03,4.16,10.93,7,3,2,1,74.99,42.17,24479.08,18.41
P008,2024-07-04,4.74,11.28,4,2,1,0,51.45,39.34,24923.16,8.47
P008,2024-07-05,4.99,9.86,5,0,1,0,49.8,42.57,22794.43,7.46
P008,2024-07-06,4.76,13.28,4,3,2,0,74.83,41.95,23983.51,11.9
P008,2024-07-07,4.38,14.64,3,0,0,0,68.6,41.06,25086.19,1.2
P008,2024-07-08,4.71,11.55,8,1,0,0,49.26,46.43,23667.25,1.78
P008,2024-07-09,4.24,13.51,7,1,2,0,46.38,40.78,25001.44,11.07
P008,2024-07-10,3.2,9.05,10,3,1,0,63.85,41.89,23206.07,5.0
P008,2024-07-11,4.19,10.67,8,0,0,0,57.64,43.05,25394.03,0.47
P008,2024-07-12,4.8,12.25,12,2,0,0,42.77,41.14,24515.25,2.18
P008,2024-07-13,4.1,9.82,12,0,2,0,41.65,40.06,23755.81,11.3
P008,2024-07-14,4.14,11.71,10,2,2,0,58.4,41.79,25657.9,10.34
P008,2024-07-15,3.42,11.84,7,1,1,0,71.82,40.45,23715.56,5.73
P008,2024-07-16,4.1,12.26,4,2,0,0,46.89,39.69,24964.4,1.6
P008,2024-07-17,3.22,12.14,5,2,0,0,71.88,40.1,24340.85,1.02
P008,2024-07-18,4.42,10.45,8,1,2,0,57.28,43.92,24407.79,11.04
P008,2024-07-19,3.39,10.49,3,0,1,0,74.54,42.02,24524.79,5.0
P008,2024-07-20,4.22,14.58,3,2,0,0,56.06,39.55,25815.77,2.0
P008,2024-07-21,4.43,12.36,7,1,1,0,42.68,43.07,24005.4,6.08
P008,2024-07-22,4.53,13.44,7,0,0,0,74.52,43.15,25087.8,1.32
P008,2024-07-23,3.36,12.89,10,3,1,0,39.7,37.28,23993.81,8.27
P008,2024-07-24,3.61,9.65,12,0,0,0,64.31,44.46,24340.88,0.0
P008,2024-07-25,3.83,14.27,7,2,0,0,64.51,43.29,25932.24,0.0
P008,2024-07-26,4.16,14.03,12,1,0,0,67.41,42.73,23942.13,0.4
P008,2024-07-27,3.93,13.58,12,1,0,0,64.54,42.92,24998.43,0.0
P008,2024-07-28,3.75,11.31,3,2,2,0,52.53,39.91,23205.42,11.17
P008,2024-07-29,4.78,9.39,8,0,0,0,43.41,43.88,25476.99,1.95
P008,2024-07-30,4.84,12.33,6,1,0,0,71.91,37.56,24948.46,5.15
P008,2024-07-31,4.0,12.46,5,1,0,0,73.78,41.74,24210.82,0.0
P008,2024-08-01,4.61,12.51,12,0,0,0,72.77,42.67,23442.74,1.52
P008,2024-08-02,4.5,12.59,9,3,0,0,46.16,42.82,24534.69,1.25
P008,2024-08-03,4.04,11.37,12,1,0,0,48.61,44.93,24104.49,0.09
P008,2024-08-04,4.43,12.49,9,3,1,0,63.36,41.26,25524.57,6.16
P008,2024-08-05,4.08,10.98,5,2,2,0,62.44,44.28,23034.28,10.2
P008,2024-08-06,3.67,11.29,4,1,1,0,37.43,42.99,25823.36,5.0
P008,2024-08-07,4.42,11.7,11,1,2,0,60.2,41.27,24402.19,11.12
P008,2024-08-08,4.78,11.75,5,2,1,0,40.03,40.24,24652.6,7.84
P008,2024-08-09,4.39,13.11,10,2,2,0,74.0,42.28,23584.04,10.98
P008,2024-08-10,3.72,13.74,4,2,0,0,69.18,39.07,23576.32,1.84
P008,2024-08-11,4.75,10.84,12,0,1,0,73.19,41.52,24380.24,6.86
P008,2024-08-12,3.48,12.15,3,0,2,0,47.47,39.28,22829.15,11.67
P008,2024-08-13,4.53,12.61,12,2,1,0,43.04,40.23,23927.44,7.24
P008,2024-08-14,4.26,13.98,12,3,0,0,45.77,36.45,24248.51,4.59
P008,2024-08-15,5.11,12.18,8,3,0,0,50.57,43.88,24877.77,2.77
P008,2024-08-16,4.39,12.93,4,0,0,0,36.97,42.42,23780.12,0.97
P008,2024-08-17,4.57,9.0,10,3,0,0,60.42,38.08,24441.74,4.05
P008,2024-08-18,3.49,13.12,11,2,2,0,36.71,44.43,24581.68,10.0
P008,2024-08-19,5.32,11.25,9,3,0,0,72.52,42.94,24476.39,3.31
P008,2024-08-20,3.68,13.06,7,1,2,0,53.21,40.78,24578.06,10.48
P008,2024-08-21,4.68,10.41,7,1,0,0,35.96,42.73,24895.69,1.69
P008,2024-08-22,3.77,12.58,12,1,1,0,57.46,42.49,23408.68,5.0
P008,2024-08-23,4.53,13.47,5,3,2,0,67.14,39.36,24496.39,12.93
P008,2024-08-24,4.71,15.82,11,1,1,0,45.31,41.33,24807.9,6.81
P008,2024-08-25,5.03,11.7,6,2,1,0,37.04,39.77,23933.69,8.86
P008,2024-08-26,4.27,11.91,9,2,1,0,53.25,40.08,23709.12,6.72
P008,2024-08-27,3.76,12.86,3,2,1,0,60.75,43.85,24930.22,5.0
P008,2024-08-28,3.3,13.77,10,3,1,0,42.58,43.74,24608.28,5.0
P008,2024-08-29,4.57,10.94,11,3,1,0,50.9,44.62,24940.8,6.42
P008,2024-08-30,3.43,14.26,6,2,2,0,64.65,46.38,23170.99,10.0
P008,2024-08-31,4.06,11.91,4,0,0,0,62.98,39.81,24121.93,1.41
P008,2024-09-01,3.79,12.16,12,1,0,0,65.51,40.67,24131.7,0.56
P008,2024-09-02,4.16,10.93,6,1,1,0,68.08,43.98,25811.92,5.4
P008,2024-09-03,4.66,11.34,12,1,1,1,44.73,40.02,24281.41,15.73
P008,2024-09-04,4.21,13.04,8,2,2,1,56.2,43.71,24404.07,18.53
P008,2024-09-05,3.67,10.62,4,3,2,0,50.47,39.77,24139.38,11.28
P008,2024-09-06,3.76,13.41,3,3,0,0,37.36,44.16,22761.4,0.0
P008,2024-09-07,4.05,9.96,6,2,0,0,56.7,39.91,25745.33,1.31
P008,2024-09-08,4.14,10.61,10,3,2,0,36.68,42.46,24094.31,10.36
P008,2024-09-09,5.37,10.21,10,2,2,0,66.57,43.3,24089.66,13.43
P008,2024-09-10,3.92,11.43,12,0,1,0,48.51,39.2,26158.93,6.74
P008,2024-09-11,3.24,9.96,5,2,0,0,35.43,42.41,25085.58,0.0
P008,2024-09-12,4.08,11.78,5,3,0,0,45.73,40.18,23938.41,1.14
P008,2024-09-13,4.68,10.77,5,3,1,0,53.27,42.15,25263.5,6.71
P008,2024-09-14,4.03,10.39,6,2,1,0,52.08,40.68,25551.35,5.62
P008,2024-09-15,4.03,13.01,8,0,2,0,47.86,37.5,26656.54,13.16
P008,2024-09-16,4.6,9.91,8,0,2,0,53.01,37.54,23860.97,14.55
P008,2024-09-17,3.4,11.9,6,0,2,0,42.51,39.77,24335.22,11.28
P008,2024-09-18,3.9,11.93,3,2,1,0,45.45,42.53,23995.08,5.0
P008,2024-09-19,4.02,11.47,10,3,2,0,63.72,38.2,23933.54,12.59
P008,2024-09-20,4.83,11.98,7,0,1,0,57.27,39.21,25484.68,8.8
P008,2024-09-21,3.41,12.19,5,1,1,0,40.7,37.32,24873.88,8.24
P008,2024-09-22,3.94,10.97,3,0,2,0,45.09,41.6,24153.08,10.0
P008,2024-09-23,4.34,13.6,3,1,2,0,53.9,44.28,24189.79,10.85
P008,2024-09-24,3.56,10.52,12,2,1,0,59.42,41.63,25365.25,5.0
P008,2024-09-25,4.53,12.44,8,3,0,0,65.86,44.72,25303.58,1.33
P008,2024-09-26,4.24,10.39,4,2,1,0,40.73,40.13,25648.35,6.6
P008,2024-09-27,4.37,12.97,8,1,1,0,66.99,40.79,23784.83,6.4
P008,2024-09-28,3.89,12.17,4,1,1,0,72.07,42.73,25905.83,5.0
P008,2024-09-29,3.78,11.9,11,2,0,0,64.74,37.58,24229.98,3.03
P008,2024-09-30,3.73,12.73,7,0,1,0,74.43,41.05,24247.92,5.25
P008,2024-10-01,4.71,10.36,6,3,0,0,66.17,42.21,24279.01,1.77
P008,2024-10-02,4.18,9.83,7,1,0,0,37.81,42.08,24655.53,0.46
P008,2024-10-03,3.95,11.3,9,0,2,0,37.13,37.73,23538.6,12.91
P008,2024-10-04,3.26,11.69,7,2,1,0,64.86,45.56,23829.94,5.0
P008,2024-10-05,4.23,11.02,4,1,1,0,68.36,42.25,22903.08,5.57
P008,2024-10-06,5.06,10.79,8,1,2,0,43.44,39.52,25528.76,14.13
P008,2024-10-07,3.91,11.6,4,1,0,0,42.32,42.61,25965.03,0.0
P008,2024-10-08,3.84,14.5,5,0,0,0,52.57,39.66,25808.23,1.37
P008,2024-10-09,4.19,11.97,6,2,0,0,57.1,40.86,22823.26,0.9
P008,2024-10-10,4.37,12.43,3,0,2,0,35.94,40.9,23059.54,11.3
P008,2024-10-11,4.32,13.64,12,0,1,0,63.16,44.67,24867.76,5.8
P008,2024-10-12,4.01,12.77,8,1,2,0,41.23,39.2,25545.38,11.76
P008,2024-10-13,4.27,13.17,6,2,1,0,65.9,42.04,22712.96,5.67
P008,2024-10-14,4.05,10.75,6,0,2,0,71.68,42.23,23584.69,10.13
P008,2024-10-15,4.19,12.4,10,1,1,0,67.77,44.91,23519.9,5.47
P008,2024-10-16,4.29,11.76,9,1,1,0,56.58,42.55,24327.8,5.73
P008,2024-10-17,4.36,11.76,3,2,2,0,62.5,43.41,24044.33,10.91
P008,2024-10-18,4.79,12.65,10,0,2,0,50.13,39.43,22712.77,13.52
P008,2024-10-19,3.94,12.95,4,3,2,0,46.61,40.52,23905.8,10.68
P008,2024-10-20,4.13,10.93,5,2,1,0,54.25,41.68,23722.42,5.33
P008,2024-10-21,4.24,11.58,7,3,0,0,35.07,41.66,24123.03,0.6
P008,2024-10-22,3.91,12.84,6,0,0,0,74.26,39.77,25680.84,1.28
P008,2024-10-23,4.8,12.28,7,0,2,0,54.75,43.67,23591.43,12.0
P008,2024-10-24,4.43,11.47,12,0,0,0,45.88,42.28,25020.48,1.08
P008,2024-10-25,3.68,12.48,4,0,2,0,40.9,37.31,24644.36,13.25
P008,2024-10-26,4.09,14.85,8,2,2,0,68.79,40.74,22910.1,10.74
P008,2024-10-27,4.09,11.93,11,3,2,0,55.57,44.89,24608.15,10.22
P008,2024-10-28,4.76,10.53,6,3,1,0,56.93,44.06,24834.55,6.9
P008,2024-10-29,3.88,11.99,7,3,0,0,59.2,39.07,24735.6,1.84
P008,2024-10-30,3.5,10.06,7,3,0,0,37.12,40.81,24341.01,0.45
P008,2024-10-31,3.18,10.67,8,1,2,0,68.65,43.09,23335.37,10.0
P008,2024-11-01,4.91,11.98,7,3,1,0,43.22,43.93,23316.34,7.27
P008,2024-11-02,4.85,12.28,6,3,1,1,36.66,40.85,23789.8,15.53
P008,2024-11-03,4.48,10.91,4,1,1,0,57.0,38.55,24493.72,8.45
P008,2024-11-04,3.44,14.38,6,2,1,0,46.09,41.67,25242.45,5.0
P008,2024-11-05,4.43,9.23,9,0,1,0,56.87,41.49,23832.68,6.07
P008,2024-11-06,3.87,12.62,4,0,2,0,42.69,42.63,24302.85,10.0
P008,2024-11-07,4.24,12.08,5,0,1,0,70.16,45.74,24642.91,5.61
P008,2024-11-08,3.64,13.89,8,3,2,0,51.9,40.09,23401.48,11.03
P008,2024-11-09,3.98,9.82,8,0,1,0,62.22,39.76,25069.45,6.29
P008,2024-11-10,3.91,12.26,8,2,1,0,68.7,42.12,24747.39,5.0
P008,2024-11-11,4.79,12.39,10,1,2,0,44.51,39.92,22924.4,13.14
P008,2024-11-12,4.33,14.18,10,0,1,1,47.32,44.41,24355.69,13.82
P008,2024-11-13,4.09,13.01,4,1,1,0,53.12,45.88,24728.06,5.22
P008,2024-11-14,4.85,11.1,3,1,1,0,37.41,39.26,25074.18,8.83
P008,2024-11-15,4.57,11.26,8,1,1,0,54.09,41.22,25852.84,6.54
P008,2024-11-16,3.71,16.5,12,2,2,0,72.87,39.97,23938.52,11.12
P008,2024-11-17,4.62,11.89,7,3,0,0,48.11,37.54,25171.07,4.62
P008,2024-11-18,3.66,13.43,8,3,2,0,50.4,40.63,24254.83,10.59
P008,2024-11-19,4.26,11.57,9,3,2,0,54.26,42.61,25196.62,10.65
P008,2024-11-20,4.21,12.3,6,1,1,0,58.12,39.49,25554.18,7.03
P008,2024-11-21,4.08,12.12,3,1,0,0,65.97,41.85,25123.81,0.21
P008,2024-11-22,3.56,12.82,4,0,1,0,54.31,42.34,23030.58,5.0
P008,2024-11-23,4.3,14.8,5,2,2,1,37.79,40.18,25666.09,19.7
P008,2024-11-24,5.12,11.78,9,3,2,0,45.44,40.64,24520.66,13.39
P008,2024-11-25,3.01,11.46,6,1,2,1,38.03,42.93,24264.1,18.0
P008,2024-11-26,4.32,13.9,10,3,0,0,67.04,40.08,24866.49,1.83
P008,2024-11-27,3.96,9.75,7,2,1,0,50.44,44.03,25696.19,5.0
P008,2024-11-28,3.49,11.78,7,3,1,0,42.09,41.22,24684.73,5.12
P008,2024-11-29,4.86,11.48,4,1,2,0,59.09,42.53,22566.11,12.16
P008,2024-11-30,4.57,13.35,3,0,0,0,67.39,37.05,24775.36,4.87
P008,2024-12-01,4.54,12.6,7,2,1,0,74.77,42.08,24261.16,6.35
P008,2024-12-02,4.22,14.65,9,2,1,0,37.45,41.84,24491.39,5.55
P008,2024-12-03,4.07,13.04,6,0,2,0,68.88,42.0,23161.32,10.18
P008,2024-12-04,4.2,13.77,7,3,0,1,62.26,44.77,23641.8,8.5
P008,2024-12-05,4.16,12.15,4,0,0,0,47.03,40.77,23832.43,0.89
P008,2024-12-06,4.15,9.0,11,2,2,0,70.46,39.96,24325.05,11.5
P008,2024-12-07,4.28,12.54,12,2,1,0,49.53,37.24,23581.71,9.01
P008,2024-12-08,5.11,12.75,6,3,0,0,45.07,41.45,25507.97,2.79
P008,2024-12-09,4.83,11.79,7,2,0,0,41.41,41.68,25137.88,2.08
P008,2024-12-10,3.58,9.61,11,0,2,0,40.28,41.19,24963.34,10.14
P008,2024-12-11,3.97,14.84,11,0,1,0,43.59,41.79,24053.64,5.0
P008,2024-12-12,3.69,11.73,9,2,2,0,49.04,43.12,23621.31,10.0
P008,2024-12-13,3.98,11.53,4,3,0,0,48.17,39.7,24743.0,1.34
P008,2024-12-14,3.64,12.9,6,3,2,0,46.46,44.02,25527.24,10.0
P008,2024-12-15,4.63,16.37,3,3,1,0,40.73,39.61,24870.97,7.97
P008,2024-12-16,3.34,14.66,7,1,2,0,50.7,42.46,25333.88,10.0
P008,2024-12-17,2.4,13.41,7,0,1,0,41.44,41.83,24367.8,5.0
P008,2024-12-18,4.01,13.4,6,0,2,0,68.82,39.67,24610.53,11.38
P008,2024-12-19,3.96,11.8,9,2,0,1,41.85,40.29,24425.96,8.87
P008,2024-12-20,4.58,13.64,7,1,1,0,62.24,43.32,24112.21,6.44
P008,2024-12-21,3.82,12.23,7,0,0,0,42.38,42.51,24679.87,0.0
P008,2024-12-22,4.55,9.6,8,1,2,0,66.16,42.64,24460.54,11.37
P008,2024-12-23,4.01,11.99,9,0,0,0,43.53,43.55,24716.31,0.02
P008,2024-12-24,3.76,12.42,6,3,2,0,48.3,40.07,24498.44,11.04
P008,2024-12-25,4.15,11.33,3,1,0,0,55.67,42.15,24341.59,0.38
P008,2024-12-26,3.47,15.41,9,2,0,0,65.96,42.47,24328.0,0.0
P008,2024-12-27,4.62,12.42,11,0,2,0,56.58,44.73,23803.1,11.55
P008,2024-12-28,4.32,12.56,6,0,0,0,43.57,43.26,23604.02,0.81
P008,2024-12-29,4.22,12.84,9,1,0,0,35.14,44.18,24743.23,0.55
P008,2024-12-30,4.63,12.3,11,0,1,0,72.7,42.47,24881.38,6.56
P008,2024-12-31,3.97,11.41,12,1,0,0,44.95,40.82,25246.86,0.44
P009,2023-01-01,5.57,24.35,6,1,1,0,66.7,33.86,5729.11,12.27
P009,2023-01-02,4.98,23.54,4,0,2,0,58.21,36.99,6644.8,13.29
P009,2023-01-03,6.16,21.84,4,0,2,0,73.27,40.62,8571.78,15.39
P009,2023-01-04,5.85,23.61,8,2,1,0,66.69,37.83,8249.39,9.79
P009,2023-01-05,7.51,22.06,5,1,2,0,70.91,39.2,9656.11,18.77
P009,2023-01-06,5.93,21.33,4,2,1,0,72.74,34.87,8064.77,12.36
P009,2023-01-07,5.99,24.3,8,0,1,0,70.84,36.91,8002.34,10.89
P009,2023-01-08,5.91,24.28,12,0,1,0,64.21,36.49,7678.67,11.02
P009,2023-01-09,5.84,20.57,8,2,1,0,68.94,38.54,7563.49,9.6
P009,2023-01-10,5.51,23.27,3,2,0,0,46.89,35.71,8019.18,5.65
P009,2023-01-11,6.53,23.33,11,0,0,0,53.14,42.74,8710.95,6.33
P009,2023-01-12,5.49,21.77,7,3,2,0,45.37,39.03,8692.16,13.73
P009,2023-01-13,5.22,21.46,4,2,0,0,71.15,35.23,7636.72,5.29
P009,2023-01-14,5.74,22.54,5,3,2,0,61.55,36.78,6966.3,15.36
P009,2023-01-15,6.09,22.93,12,2,1,0,70.84,38.19,7074.98,10.23
P009,2023-01-16,6.63,23.68,12,2,0,0,49.97,39.78,7816.01,6.58
P009,2023-01-17,5.9,23.36,12,2,2,0,37.3,36.77,7186.57,15.76
P009,2023-01-18,6.11,25.53,4,0,0,0,55.57,37.61,7246.64,5.63
P009,2023-01-19,5.48,21.32,9,3,1,0,63.87,37.86,6251.12,8.85
P009,2023-01-20,5.95,23.76,11,2,1,0,74.53,42.07,7529.34,9.87
P009,2023-01-21,5.1,23.74,6,2,2,0,71.45,38.82,8432.38,12.75
P009,2023-01-22,6.35,22.3,10,1,0,0,48.29,39.64,8462.25,5.89
P009,2023-01-23,5.63,23.84,6,0,1,0,69.51,36.36,7858.49,10.42
P009,2023-01-24,5.53,24.07,10,1,2,0,71.07,37.37,9020.88,14.37
P009,2023-01-25,5.81,23.31,11,2,2,0,56.68,39.06,9193.72,14.53
P009,2023-01-26,5.82,23.05,9,0,2,0,66.96,35.61,8081.34,16.49
P009,2023-01-27,5.89,23.67,9,0,1,0,66.98,40.14,7421.81,9.72
P009,2023-01-28,6.0,20.58,10,1,1,0,39.88,41.12,9124.53,10.0
P009,2023-01-29,6.12,20.45,11,1,1,0,56.62,35.7,8028.72,12.17
P009,2023-01-30,6.58,23.98,8,0,0,0,56.14,36.7,9824.04,7.53
P009,2023-01-31,6.0,23.52,11,2,1,0,52.77,39.68,8311.94,10.0
P009,2023-02-01,6.13,24.52,7,0,2,0,73.95,41.81,9358.99,15.34
P009,2023-02-02,5.21,21.89,6,1,0,0,59.98,37.98,7323.37,3.07
P009,2023-02-03,6.88,23.67,11,0,1,0,40.61,41.54,7726.05,12.21
P009,2023-02-04,5.55,23.54,8,0,0,0,71.3,38.08,7257.4,3.87
P009,2023-02-05,6.32,23.14,6,1,2,0,59.98,35.69,7985.72,17.7
P009,2023-02-06,7.17,23.17,3,1,2,0,40.38,34.36,8052.29,20.87
P009,2023-02-07,6.74,21.41,5,2,0,0,45.39,36.22,8058.52,8.32
P009,2023-02-08,5.53,23.16,11,2,2,0,45.9,40.29,9439.87,13.83
P009,2023-02-09,6.8,24.87,4,0,2,0,45.52,39.15,9034.04,17.01
P009,2023-02-10,5.1,22.17,11,1,0,0,61.33,34.81,8319.58,5.34
P009,2023-02-11,5.84,24.45,4,3,1,0,35.06,37.35,7423.29,10.16
P009,2023-02-12,5.38,23.04,4,0,0,0,68.15,37.52,7814.93,3.87
P009,2023-02-13,5.91,23.16,3,1,2,1,41.56,36.83,8138.68,23.76
P009,2023-02-14,6.39,23.16,3,1,0,1,37.28,36.29,6559.79,15.38
P009,2023-02-15,5.76,24.7,8,0,2,0,45.72,36.73,7936.87,15.45
P009,2023-02-16,5.68,22.82,4,3,0,0,52.96,36.34,6909.13,5.55
P009,2023-02-17,6.27,22.38,9,3,0,0,62.21,37.3,7029.47,6.28
P009,2023-02-18,6.34,20.66,5,1,2,0,72.01,39.05,7377.57,15.85
P009,2023-02-19,6.3,19.78,12,3,2,0,70.4,38.21,8701.74,15.76
P009,2023-02-20,5.79,21.84,9,0,0,0,53.93,39.71,7349.34,4.46
P009,2023-02-21,5.82,24.34,11,0,0,0,44.25,37.21,8920.85,5.21
P009,2023-02-22,6.04,24.78,4,3,2,1,67.29,35.46,6832.43,25.17
P009,2023-02-23,6.41,22.34,10,0,1,0,50.62,38.98,9362.94,11.02
P009,2023-02-24,5.87,21.1,4,2,2,0,47.6,34.48,8707.08,17.52
P009,2023-02-25,5.56,20.19,11,0,0,0,48.09,41.88,7764.06,3.91
P009,2023-02-26,5.89,21.69,12,1,1,0,38.02,39.82,8616.8,9.72
P009,2023-02-27,6.45,24.8,9,3,2,0,54.93,37.62,8889.81,16.46
P009,2023-02-28,6.03,26.07,6,1,2,0,38.34,37.48,8612.39,15.53
P009,2023-03-01,6.16,20.7,5,1,1,0,42.42,42.77,7854.98,10.41
P009,2023-03-02,6.44,22.43,8,1,2,0,72.08,35.55,8030.72,18.1
P009,2023-03-03,5.84,23.69,9,2,0,0,53.96,37.02,7498.98,5.41
P009,2023-03-04,6.26,21.85,9,3,0,0,41.18,38.32,8614.76,5.65
P009,2023-03-05,5.84,20.01,6,0,1,0,49.04,38.03,7557.1,9.62
P009,2023-03-06,6.34,22.18,9,3,2,0,51.6,42.97,7771.58,15.85
P009,2023-03-07,5.78,23.85,8,2,0,1,36.12,39.65,6588.24,12.46
P009,2023-03-08,5.36,21.79,5,0,0,0,73.23,36.99,6930.72,4.24
P009,2023-03-09,6.27,26.54,9,0,0,0,53.92,35.33,7198.36,7.86
P009,2023-03-10,6.95,23.21,4,3,2,0,70.96,38.81,7745.23,17.38
P009,2023-03-11,6.74,21.54,9,0,1,1,66.45,36.55,8650.37,21.05
P009,2023-03-12,6.16,22.6,3,2,2,0,49.5,35.46,7654.68,17.46
P009,2023-03-13,6.0,24.19,12,3,1,0,43.01,38.17,8490.25,10.0
P009,2023-03-14,6.08,23.79,6,0,0,0,69.68,36.26,6469.09,6.63
P009,2023-03-15,4.8,25.46,10,2,0,0,48.05,38.74,8631.56,1.99
P009,2023-03-16,5.27,23.18,11,2,0,0,41.67,37.73,7881.72,3.44
P009,2023-03-17,6.5,20.9,3,3,0,0,52.62,39.9,7110.54,6.25
P009,2023-03-18,6.28,20.33,7,0,0,0,54.66,36.55,7758.04,6.89
P009,2023-03-19,5.28,24.85,10,1,2,0,37.48,39.43,5933.41,13.19
P009,2023-03-20,5.33,23.17,12,0,1,0,71.01,37.55,7656.33,8.73
P009,2023-03-21,5.15,23.01,7,0,1,0,37.74,35.76,6867.46,9.72
P009,2023-03-22,6.05,21.53,10,1,2,0,39.62,38.29,7867.94,15.12
P009,2023-03-23,5.63,22.58,11,2,1,0,39.03,36.26,8156.56,10.51
P009,2023-03-24,5.98,22.31,11,3,1,0,47.73,40.06,6986.31,9.96
P009,2023-03-25,5.72,20.69,6,2,2,0,64.2,37.45,7829.26,14.77
P009,2023-03-26,6.5,26.02,9,2,1,0,50.32,35.92,7461.57,12.95
P009,2023-03-27,6.13,22.51,6,0,2,0,43.41,38.09,7667.51,15.34
P009,2023-03-28,6.56,23.44,12,2,1,0,50.73,38.75,9236.58,11.39
P009,2023-03-29,6.13,21.79,5,0,1,0,58.16,34.87,7358.68,12.87
P009,2023-03-30,6.88,27.46,7,1,1,0,59.24,38.16,6437.52,12.2
P009,2023-03-31,5.26,20.16,3,2,1,0,51.38,36.41,6860.71,9.47
P009,2023-04-01,5.89,22.75,6,1,1,0,43.21,34.59,7913.46,12.49
P009,2023-04-02,5.52,24.28,12,0,0,0,43.22,40.42,7077.26,3.79
P009,2023-04-03,6.53,22.99,8,1,0,0,57.34,37.26,5565.24,6.95
P009,2023-04-04,5.32,21.65,6,1,2,1,70.14,39.22,7482.97,21.31
P009,2023-04-05,5.93,23.16,8,1,2,0,59.23,36.31,7853.83,16.21
P009,2023-04-06,6.86,24.02,10,0,1,0,68.21,37.47,8153.51,12.62
P009,2023-04-07,6.47,25.34,12,1,2,0,42.29,36.94,8210.61,17.06
P009,2023-04-08,6.0,24.71,8,3,0,0,65.64,33.97,8489.51,8.28
P009,2023-04-09,5.78,23.92,11,1,1,0,50.79,34.76,8832.76,12.09
P009,2023-04-10,6.24,24.21,4,2,0,0,50.11,35.64,7978.89,7.53
P009,2023-04-11,4.89,20.91,12,3,1,0,56.35,39.4,7388.45,7.22
P009,2023-04-12,6.1,23.54,8,2,0,0,39.2,37.95,8660.53,5.34
P009,2023-04-13,6.15,23.76,11,0,2,0,56.2,33.4,8682.85,19.1
P009,2023-04-14,6.27,22.3,10,2,1,0,49.57,36.37,7210.86,12.02
P009,2023-04-15,5.65,23.32,12,1,0,0,40.41,37.83,7746.82,4.29
P009,2023-04-16,4.43,22.99,5,2,0,0,72.19,40.08,7903.43,1.08
P009,2023-04-17,5.4,23.36,8,0,0,0,57.09,40.86,7055.76,3.5
P009,2023-04-18,5.89,24.34,8,2,0,0,46.1,38.86,7640.65,4.73
P009,2023-04-19,6.27,24.32,11,2,0,0,56.98,36.8,7337.38,6.67
P009,2023-04-20,6.21,24.78,11,1,1,1,71.07,36.5,6688.51,19.77
P009,2023-04-21,6.12,22.73,12,1,0,0,47.95,37.87,7974.26,5.44
P009,2023-04-22,5.88,21.29,7,1,0,0,59.94,34.41,8824.65,7.6
P009,2023-04-23,6.02,22.53,8,1,0,0,38.44,36.52,6954.13,6.27
P009,2023-04-24,5.77,21.63,9,0,1,0,35.17,36.84,7186.81,10.4
P009,2023-04-25,5.76,22.66,5,1,0,0,41.87,35.62,6449.08,6.35
P009,2023-04-26,5.7,25.57,4,1,1,0,35.68,39.1,6863.53,9.24
P009,2023-04-27,6.13,21.46,11,0,0,0,69.94,36.24,8032.35,6.78
P009,2023-04-28,5.47,23.54,4,3,2,0,43.84,37.47,5597.86,14.14
