subscription_id,customer_id,plan_type,start_date,end_date,churn_date,churn_reason,mrr,country
S02752,C02752,basic,2023-06-08,,,,504,DE
S02753,C02753,premium,2023-06-27,,,,1095,DE
S02754,C02754,premium,2023-06-16,,,,2462,DE
S02755,C02755,premium,2023-06-13,,,,2367,DE
S02756,C02756,basic,2023-06-08,,,,451,DE
S02757,C02757,premium,2023-06-14,,,,2004,DE
S02758,C02758,basic,2023-06-11,,,,614,DE
S02759,C02759,enterprise,2023-06-18,,,,7836,DE
S02760,C02760,basic,2023-06-19,,,,709,DE
S02761,C02761,premium,2023-06-13,,,,2561,DE
S02762,C02762,basic,2023-06-06,,,,528,DE
S02763,C02763,premium,2023-06-25,,,,1959,DE
S02764,C02764,basic,2023-06-04,,,,706,DE
S02765,C02765,premium,2023-06-25,2023-09-08,2023-09-08,price_too_high,2313,DE
S02766,C02766,premium,2023-06-16,,,,2085,DE
S02767,C02767,basic,2023-06-27,,,,616,DE
S02768,C02768,basic,2023-06-02,,,,582,DE
S02769,C02769,enterprise,2023-06-13,,,,5323,DE
S02770,C02770,basic,2023-06-15,,,,455,DE
S02771,C02771,enterprise,2023-06-16,,,,5491,DE
S02772,C02772,basic,2023-06-13,,,,633,DE
S02773,C02773,premium,2023-07-12,,,,2708,DE
S02774,C02774,premium,2023-07-07,,,,1670,DE
S02775,C02775,premium,2023-07-09,,,,2396,DE
S02776,C02776,basic,2023-07-15,,,,754,DE
S02777,C02777,basic,2023-07-12,,,,489,DE
S02778,C02778,premium,2023-07-27,,,,2730,DE
S02779,C02779,premium,2023-07-15,,,,2446,DE
S02780,C02780,basic,2023-07-04,,,,687,DE
S02781,C02781,basic,2023-07-20,2023-12-26,2023-12-26,competitor,666,DE
S02782,C02782,premium,2023-07-04,,,,1827,DE
S02783,C02783,basic,2023-07-12,,,,667,DE
S02784,C02784,basic,2023-07-19,,,,465,DE
S02785,C02785,basic,2023-07-26,,,,586,DE
S02786,C02786,basic,2023-07-27,,,,462,DE
S02787,C02787,basic,2023-07-25,,,,491,DE
S02788,C02788,enterprise,2023-07-11,,,,6185,DE
S02789,C02789,premium,2023-07-14,2023-09-12,2023-09-12,not_using,1572,DE
S02790,C02790,premium,2023-07-09,,,,1494,DE
S02791,C02791,premium,2023-07-08,2023-08-12,2023-08-12,price_too_high,1814,DE
S02792,C02792,premium,2023-07-12,,,,2126,DE
S02793,C02793,basic,2023-07-24,,,,530,DE
S02794,C02794,basic,2023-07-18,,,,743,DE
S02795,C02795,basic,2023-08-01,2023-11-22,2023-11-22,competitor,729,DE
S02796,C02796,basic,2023-08-28,,,,729,DE
S02797,C02797,premium,2023-08-27,,,,1339,DE
S02798,C02798,basic,2023-08-27,,,,582,DE
S02799,C02799,premium,2023-08-06,,,,1394,DE
S02800,C02800,basic,2023-08-08,,,,641,DE
S02801,C02801,premium,2023-08-28,,,,2493,DE
S02802,C02802,enterprise,2023-08-26,,,,5651,DE
S02803,C02803,basic,2023-08-27,,,,556,DE
S02804,C02804,basic,2023-08-06,,,,533,DE
S02805,C02805,basic,2023-08-26,2023-10-17,2023-10-17,competitor,725,DE
S02806,C02806,basic,2023-08-25,,,,746,DE
S02807,C02807,enterprise,2023-08-11,,,,4896,DE
S02808,C02808,enterprise,2023-08-08,,,,4416,DE
S02809,C02809,premium,2023-08-09,,,,1786,DE
S02810,C02810,enterprise,2023-08-07,,,,4601,DE
S02811,C02811,basic,2023-08-15,,,,696,DE
S02812,C02812,premium,2023-08-14,,,,1652,DE
S02813,C02813,premium,2023-08-13,2023-12-25,2023-12-25,price_too_high,2436,DE
S02814,C02814,basic,2023-08-01,,,,787,DE
S02815,C02815,premium,2023-08-11,,,,1391,DE
S02816,C02816,basic,2023-08-23,,,,455,DE
S02817,C02817,basic,2023-09-17,,,,580,DE
S02818,C02818,basic,2023-09-26,,,,453,DE
S02819,C02819,basic,2023-09-02,2024-02-19,2024-02-19,not_using,744,DE
S02820,C02820,basic,2023-09-18,,,,766,DE
S02821,C02821,premium,2023-09-15,,,,1887,DE
S02822,C02822,premium,2023-09-26,,,,2086,DE
S02823,C02823,basic,2023-09-25,,,,694,DE
S02824,C02824,basic,2023-09-09,,,,749,DE
S02825,C02825,premium,2023-09-07,,,,1653,DE
S02826,C02826,basic,2023-09-13,,,,543,DE
S02827,C02827,premium,2023-09-18,,,,2359,DE
S02828,C02828,premium,2023-09-25,,,,1352,DE
S02829,C02829,basic,2023-09-25,,,,456,DE
S02830,C02830,basic,2023-09-09,,,,539,DE
S02831,C02831,premium,2023-09-23,,,,2702,DE
S02832,C02832,basic,2023-09-14,,,,625,DE
S02833,C02833,basic,2023-09-12,,,,694,DE
S02834,C02834,basic,2023-09-23,,,,493,DE
S02835,C02835,basic,2023-09-25,,,,518,DE
S02836,C02836,premium,2023-09-19,,,,2423,DE
S02837,C02837,basic,2023-09-15,,,,654,DE
S02838,C02838,enterprise,2023-09-16,,,,7002,DE
S02839,C02839,enterprise,2023-10-10,,,,6254,DE
S02840,C02840,premium,2023-10-12,,,,1238,DE
S02841,C02841,basic,2023-10-06,,,,648,DE
S02842,C02842,premium,2023-10-14,2023-11-14,2023-11-14,competitor,1514,DE
S02843,C02843,premium,2023-10-14,,,,2757,DE
S02844,C02844,enterprise,2023-10-01,,,,7850,DE
S02845,C02845,basic,2023-10-06,,,,536,DE
S02846,C02846,basic,2023-10-09,,,,704,DE
S02847,C02847,basic,2023-10-25,,,,649,DE
S02848,C02848,premium,2023-10-25,,,,2790,DE
S02849,C02849,basic,2023-10-13,,,,736,DE
S02850,C02850,basic,2023-10-06,,,,586,DE
S02851,C02851,premium,2023-10-11,,,,2281,DE
S02852,C02852,premium,2023-10-06,,,,1480,DE
S02853,C02853,premium,2023-10-27,,,,1451,DE
S02854,C02854,premium,2023-10-02,,,,2300,DE
S02855,C02855,premium,2023-10-15,,,,1536,DE
S02856,C02856,basic,2023-10-24,,,,681,DE
S02857,C02857,premium,2023-10-09,,,,1269,DE
S02858,C02858,premium,2023-10-13,,,,2601,DE
S02859,C02859,basic,2023-10-17,,,,761,DE
S02860,C02860,basic,2023-10-15,,,,745,DE
S02861,C02861,basic,2023-11-07,,,,675,DE
S02862,C02862,enterprise,2023-11-16,,,,4785,DE
S02863,C02863,premium,2023-11-14,,,,2176,DE
S02864,C02864,premium,2023-11-01,,,,2325,DE
S02865,C02865,basic,2023-11-25,,,,473,DE
S02866,C02866,premium,2023-11-07,,,,2426,DE
S02867,C02867,premium,2023-11-13,,,,2635,DE
S02868,C02868,premium,2023-11-28,,,,1282,DE
S02869,C02869,premium,2023-11-09,,,,2566,DE
S02870,C02870,premium,2023-11-28,,,,1060,DE
S02871,C02871,premium,2023-11-25,,,,2183,DE
S02872,C02872,enterprise,2023-11-07,,,,5252,DE
S02873,C02873,premium,2023-11-03,,,,2098,DE
S02874,C02874,basic,2023-11-18,,,,554,DE
S02875,C02875,premium,2023-11-03,,,,1012,DE
S02876,C02876,basic,2023-11-06,,,,465,DE
S02877,C02877,premium,2023-11-22,,,,1178,DE
S02878,C02878,premium,2023-11-10,2024-05-04,2024-05-04,competitor,2417,DE
S02879,C02879,basic,2023-11-15,,,,541,DE
S02880,C02880,basic,2023-11-07,,,,760,DE
S02881,C02881,premium,2023-11-17,,,,2610,DE
S02882,C02882,basic,2023-11-15,2024-05-17,2024-05-17,competitor,691,DE
S02883,C02883,basic,2023-12-16,,,,529,DE
S02884,C02884,basic,2023-12-02,,,,726,DE
S02885,C02885,basic,2023-12-06,,,,757,DE
S02886,C02886,premium,2023-12-21,,,,1612,DE
S02887,C02887,premium,2023-12-22,,,,2057,DE
S02888,C02888,premium,2023-12-06,2024-04-12,2024-04-12,not_using,1564,DE
S02889,C02889,basic,2023-12-22,,,,647,DE
S02890,C02890,basic,2023-12-13,,,,466,DE
S02891,C02891,basic,2023-12-04,,,,539,DE
S02892,C02892,enterprise,2023-12-22,2024-06-23,2024-06-23,competitor,6006,DE
S02893,C02893,enterprise,2023-12-11,,,,7769,DE
S02894,C02894,premium,2023-12-01,,,,2355,DE
S02895,C02895,premium,2023-12-06,,,,1835,DE
S02896,C02896,enterprise,2023-12-05,,,,5836,DE
S02897,C02897,premium,2023-12-15,,,,2442,DE
S02898,C02898,premium,2023-12-01,,,,1496,DE
S02899,C02899,basic,2023-12-12,,,,667,DE
S02900,C02900,premium,2023-12-26,2024-05-24,2024-05-24,not_using,2391,DE
S02901,C02901,premium,2023-12-05,,,,2167,DE
S02902,C02902,basic,2023-12-12,,,,660,DE
S02903,C02903,basic,2023-12-14,,,,687,DE
S02904,C02904,basic,2023-12-14,,,,640,DE
S02905,C02905,basic,2024-01-06,,,,762,DE
S02906,C02906,enterprise,2024-01-19,,,,5831,DE
S02907,C02907,basic,2024-01-18,,,,680,DE
S02908,C02908,basic,2024-01-01,,,,718,DE
S02909,C02909,basic,2024-01-27,,,,758,DE
S02910,C02910,enterprise,2024-01-05,,,,4040,DE
S02911,C02911,premium,2024-01-02,2024-07-25,2024-07-25,not_using,1955,DE
S02912,C02912,enterprise,2024-01-03,,,,5658,DE
S02913,C02913,basic,2024-01-03,2024-03-01,2024-03-01,not_using,554,DE
S02914,C02914,basic,2024-01-27,,,,752,DE
S02915,C02915,premium,2024-01-27,,,,2520,DE
S02916,C02916,premium,2024-01-01,,,,2329,DE
S02917,C02917,basic,2024-01-11,,,,698,DE
S02918,C02918,premium,2024-01-26,,,,2144,DE
S02919,C02919,enterprise,2024-01-19,2024-06-23,2024-06-23,price_too_high,4078,DE
S02920,C02920,basic,2024-01-01,,,,575,DE
S02921,C02921,basic,2024-01-20,,,,719,DE
S02922,C02922,enterprise,2024-01-25,,,,6178,DE
S02923,C02923,premium,2024-01-08,2024-02-15,2024-02-15,not_using,1527,DE
S02924,C02924,basic,2024-01-07,,,,657,DE
S02925,C02925,basic,2024-01-16,,,,704,DE
S02926,C02926,premium,2024-01-08,,,,2560,DE
S02927,C02927,basic,2024-02-25,,,,677,DE
S02928,C02928,basic,2024-02-28,,,,483,DE
S02929,C02929,premium,2024-02-14,2024-09-20,2024-09-20,competitor,2245,DE
S02930,C02930,basic,2024-02-03,,,,786,DE
S02931,C02931,basic,2024-02-03,,,,580,DE
S02932,C02932,basic,2024-02-17,,,,490,DE
S02933,C02933,basic,2024-02-27,,,,767,DE
S02934,C02934,basic,2024-02-22,,,,781,DE
S02935,C02935,basic,2024-02-10,,,,456,DE
S02936,C02936,premium,2024-02-04,,,,2558,DE
S02937,C02937,basic,2024-02-06,,,,798,DE
S02938,C02938,enterprise,2024-02-25,2024-09-07,2024-09-07,competitor,5754,DE
S02939,C02939,enterprise,2024-02-21,,,,7443,DE
S02940,C02940,basic,2024-02-11,,,,496,DE
S02941,C02941,basic,2024-02-23,,,,554,DE
S02942,C02942,premium,2024-02-05,,,,2238,DE
S02943,C02943,premium,2024-02-28,,,,1109,DE
S02944,C02944,premium,2024-02-02,,,,2143,DE
S02945,C02945,enterprise,2024-02-02,2024-03-13,2024-03-13,price_too_high,4559,DE
S02946,C02946,enterprise,2024-02-07,,,,6993,DE
S02947,C02947,basic,2024-02-09,,,,625,DE
S02948,C02948,basic,2024-02-22,,,,656,DE
S02949,C02949,premium,2024-03-13,,,,2172,DE
S02950,C02950,premium,2024-03-14,,,,1793,DE
S02951,C02951,basic,2024-03-06,,,,745,DE
S02952,C02952,basic,2024-03-01,,,,723,DE
S02953,C02953,basic,2024-03-27,,,,560,DE
S02954,C02954,premium,2024-03-02,,,,1805,DE
S02955,C02955,premium,2024-03-14,,,,1264,DE
S02956,C02956,premium,2024-03-09,,,,2203,DE
S02957,C02957,basic,2024-03-19,,,,571,DE
S02958,C02958,basic,2024-03-05,,,,530,DE
S02959,C02959,basic,2024-03-19,,,,568,DE
S02960,C02960,basic,2024-03-13,,,,723,DE
S02961,C02961,enterprise,2024-03-27,,,,6435,DE
S02962,C02962,premium,2024-03-02,,,,2238,DE
S02963,C02963,basic,2024-03-17,,,,772,DE
S02964,C02964,basic,2024-03-13,,,,558,DE
S02965,C02965,basic,2024-03-13,,,,639,DE
S02966,C02966,basic,2024-03-02,,,,456,DE
S02967,C02967,basic,2024-03-27,2024-10-26,2024-10-26,competitor,465,DE
S02968,C02968,basic,2024-03-13,,,,482,DE
S02969,C02969,enterprise,2024-03-12,,,,4355,DE
S02970,C02970,premium,2024-03-16,,,,1110,DE
S02971,C02971,basic,2024-04-11,,,,490,DE
S02972,C02972,premium,2024-04-18,,,,1615,DE
S02973,C02973,basic,2024-04-07,,,,513,DE
S02974,C02974,premium,2024-04-23,,,,2373,DE
S02975,C02975,basic,2024-04-01,,,,545,DE
S02976,C02976,premium,2024-04-26,,,,1500,DE
S02977,C02977,basic,2024-04-06,2024-10-19,2024-10-19,not_using,671,DE
S02978,C02978,premium,2024-04-20,,,,2397,DE
S02979,C02979,premium,2024-04-09,,,,1273,DE
S02980,C02980,premium,2024-04-13,,,,1382,DE
S02981,C02981,premium,2024-04-20,2024-06-13,2024-06-13,price_too_high,2476,DE
S02982,C02982,basic,2024-04-22,,,,578,DE
S02983,C02983,premium,2024-04-14,,,,2635,DE
S02984,C02984,enterprise,2024-04-07,,,,4378,DE
S02985,C02985,basic,2024-04-20,,,,619,DE
S02986,C02986,basic,2024-04-27,,,,649,DE
S02987,C02987,premium,2024-04-19,,,,1413,DE
S02988,C02988,premium,2024-04-01,,,,2615,DE
S02989,C02989,premium,2024-04-06,,,,2280,DE
S02990,C02990,basic,2024-04-16,,,,554,DE
S02991,C02991,enterprise,2024-04-23,,,,7091,DE
S02992,C02992,basic,2024-04-26,,,,635,DE
S02993,C02993,basic,2024-05-17,,,,520,DE
S02994,C02994,premium,2024-05-01,,,,1829,DE
S02995,C02995,basic,2024-05-26,2024-11-14,2024-11-14,competitor,486,DE
S02996,C02996,basic,2024-05-21,,,,561,DE
S02997,C02997,basic,2024-05-24,,,,592,DE
S02998,C02998,basic,2024-05-09,,,,668,DE
S02999,C02999,premium,2024-05-27,,,,2223,DE
S03000,C03000,premium,2024-05-27,,,,1607,DE
S03001,C03001,basic,2024-05-09,,,,501,DE
S03002,C03002,premium,2024-05-26,,,,1213,DE
S03003,C03003,basic,2024-05-08,,,,487,DE
S03004,C03004,enterprise,2024-05-05,,,,8150,DE
S03005,C03005,premium,2024-05-10,2024-11-24,2024-11-24,competitor,2304,DE
S03006,C03006,premium,2024-05-03,,,,2077,DE
S03007,C03007,premium,2024-05-17,,,,1118,DE
S03008,C03008,basic,2024-05-13,2024-10-27,2024-10-27,not_using,489,DE
S03009,C03009,basic,2024-05-12,,,,744,DE
S03010,C03010,premium,2024-05-01,,,,1877,DE
S03011,C03011,premium,2024-05-19,,,,2389,DE
S03012,C03012,premium,2024-05-05,,,,1103,DE
S03013,C03013,basic,2024-05-05,,,,517,DE
S03014,C03014,premium,2024-05-11,,,,1832,DE
S03015,C03015,basic,2024-06-26,,,,799,DE
S03016,C03016,basic,2024-06-12,,,,539,DE
S03017,C03017,premium,2024-06-03,,,,1967,DE
S03018,C03018,premium,2024-06-26,,,,2083,DE
S03019,C03019,premium,2024-06-17,,,,2680,DE
S03020,C03020,enterprise,2024-06-01,,,,4173,DE
S03021,C03021,enterprise,2024-06-05,,,,7168,DE
S03022,C03022,premium,2024-06-18,,,,1062,DE
S03023,C03023,basic,2024-06-07,2024-10-26,2024-10-26,not_using,748,DE
S03024,C03024,enterprise,2024-06-16,,,,7789,DE
S03025,C03025,basic,2024-06-18,,,,649,DE
S03026,C03026,basic,2024-06-10,,,,554,DE
S03027,C03027,premium,2024-06-17,,,,1659,DE
S03028,C03028,enterprise,2024-06-09,2024-12-29,2024-12-29,not_using,4169,DE
S03029,C03029,basic,2024-06-09,2024-11-11,2024-11-11,not_using,472,DE
S03030,C03030,basic,2024-06-25,,,,762,DE
S03031,C03031,basic,2024-06-07,,,,566,DE
S03032,C03032,basic,2024-06-16,,,,635,DE
S03033,C03033,basic,2024-06-03,,,,586,DE
S03034,C03034,basic,2024-06-07,,,,516,DE
S03035,C03035,basic,2024-06-28,,,,591,DE
S03036,C03036,basic,2024-06-21,,,,669,DE
S03037,C03037,premium,2024-07-12,,,,2634,DE
S03038,C03038,premium,2024-07-17,,,,1781,DE
S03039,C03039,basic,2024-07-10,,,,461,DE
S03040,C03040,basic,2024-07-05,,,,784,DE
S03041,C03041,basic,2024-07-19,,,,537,DE
S03042,C03042,premium,2024-07-02,,,,1877,DE
S03043,C03043,premium,2024-07-02,,,,2658,DE
S03044,C03044,basic,2024-07-23,,,,677,DE
S03045,C03045,premium,2024-07-19,2025-01-30,2025-01-30,price_too_high,2799,DE
S03046,C03046,basic,2024-07-27,,,,713,DE
S03047,C03047,premium,2024-07-16,,,,1619,DE
S03048,C03048,premium,2024-07-13,2024-09-23,2024-09-23,not_using,1539,DE
S03049,C03049,enterprise,2024-07-01,,,,7723,DE
S03050,C03050,premium,2024-07-13,,,,2293,DE
S03051,C03051,premium,2024-07-21,,,,2120,DE
S03052,C03052,enterprise,2024-07-05,,,,8084,DE
S03053,C03053,premium,2024-07-25,,,,2328,DE
S03054,C03054,premium,2024-07-13,,,,2220,DE
S03055,C03055,basic,2024-07-19,,,,525,DE
S03056,C03056,premium,2024-07-18,,,,1562,DE
S03057,C03057,premium,2024-07-22,,,,1094,DE
S03058,C03058,basic,2024-07-16,,,,661,DE
S03059,C03059,basic,2024-08-12,,,,694,DE
S03060,C03060,premium,2024-08-09,,,,1091,DE
S03061,C03061,enterprise,2024-08-04,,,,6327,DE
S03062,C03062,basic,2024-08-25,,,,781,DE
S03063,C03063,basic,2024-08-13,,,,616,DE
S03064,C03064,basic,2024-08-20,,,,777,DE
S03065,C03065,premium,2024-08-18,,,,1475,DE
S03066,C03066,basic,2024-08-12,,,,660,DE
S03067,C03067,enterprise,2024-08-01,,,,7267,DE
S03068,C03068,basic,2024-08-27,,,,518,DE
S03069,C03069,basic,2024-08-25,2025-03-13,2025-03-13,price_too_high,510,DE
S03070,C03070,enterprise,2024-08-20,,,,7397,DE
S03071,C03071,premium,2024-08-25,,,,1279,DE
S03072,C03072,basic,2024-08-18,,,,605,DE
S03073,C03073,basic,2024-08-06,,,,640,DE
S03074,C03074,premium,2024-08-08,,,,1049,DE
S03075,C03075,premium,2024-08-10,,,,2452,DE
S03076,C03076,premium,2024-08-24,,,,1580,DE
S03077,C03077,enterprise,2024-08-24,,,,4741,DE
S03078,C03078,enterprise,2024-08-01,,,,4430,DE
S03079,C03079,premium,2024-08-18,2025-03-27,2025-03-27,competitor,1587,DE
S03080,C03080,basic,2024-08-27,,,,479,DE
S03081,C03081,basic,2024-09-23,,,,546,DE
S03082,C03082,enterprise,2024-09-20,2024-12-29,2024-12-29,not_using,7190,DE
S03083,C03083,enterprise,2024-09-13,,,,4062,DE
S03084,C03084,premium,2024-09-09,,,,1148,DE
S03085,C03085,premium,2024-09-14,,,,1999,DE
S03086,C03086,premium,2024-09-16,,,,1670,DE
S03087,C03087,basic,2024-09-04,,,,534,DE
S03088,C03088,enterprise,2024-09-10,,,,7357,DE
S03089,C03089,basic,2024-09-27,,,,576,DE
S03090,C03090,premium,2024-09-03,,,,1730,DE
S03091,C03091,basic,2024-09-21,,,,530,DE
S03092,C03092,premium,2024-09-13,,,,1189,DE
S03093,C03093,enterprise,2024-09-28,,,,6449,DE
S03094,C03094,enterprise,2024-09-03,,,,6020,DE
S03095,C03095,basic,2024-09-13,,,,724,DE
S03096,C03096,basic,2024-09-25,,,,579,DE
S03097,C03097,basic,2024-09-24,,,,696,DE
S03098,C03098,basic,2024-09-03,,,,751,DE
S03099,C03099,basic,2024-09-27,2024-12-18,2024-12-18,competitor,454,DE
S03100,C03100,premium,2024-09-16,,,,2052,DE
S03101,C03101,basic,2024-09-17,,,,724,DE
S03102,C03102,basic,2024-09-07,,,,483,DE
S03103,C03103,premium,2024-10-21,,,,1292,DE
S03104,C03104,enterprise,2024-10-08,,,,6849,DE
S03105,C03105,basic,2024-10-01,,,,549,DE
S03106,C03106,premium,2024-10-21,,,,2424,DE
S03107,C03107,basic,2024-10-10,,,,528,DE
S03108,C03108,basic,2024-10-04,,,,751,DE
S03109,C03109,premium,2024-10-28,,,,1421,DE
S03110,C03110,basic,2024-10-05,,,,469,DE
S03111,C03111,basic,2024-10-05,,,,640,DE
S03112,C03112,premium,2024-10-22,,,,2741,DE
S03113,C03113,basic,2024-10-10,,,,548,DE
S03114,C03114,premium,2024-10-17,,,,2631,DE
S03115,C03115,premium,2024-10-11,,,,1580,DE
S03116,C03116,premium,2024-10-17,,,,1610,DE
S03117,C03117,basic,2024-10-06,2025-01-25,2025-01-25,price_too_high,669,DE
S03118,C03118,premium,2024-10-14,,,,1969,DE
S03119,C03119,basic,2024-10-22,,,,634,DE
S03120,C03120,basic,2024-10-13,,,,540,DE
S03121,C03121,premium,2024-10-27,,,,1547,DE
S03122,C03122,basic,2024-10-26,2025-01-30,2025-01-30,price_too_high,481,DE
S03123,C03123,premium,2024-10-09,,,,1448,DE
S03124,C03124,premium,2024-10-10,,,,1554,DE
S03125,C03125,basic,2024-11-10,,,,530,DE
S03126,C03126,enterprise,2024-11-24,2025-05-03,2025-05-03,competitor,6454,DE
S03127,C03127,premium,2024-11-17,,,,2183,DE
S03128,C03128,basic,2024-11-05,,,,777,DE
S03129,C03129,premium,2024-11-14,,,,2379,DE
S03130,C03130,premium,2024-11-13,2025-02-03,2025-02-03,price_too_high,1402,DE
S03131,C03131,premium,2024-11-16,,,,1777,DE
S03132,C03132,basic,2024-11-04,2024-12-29,2024-12-29,competitor,696,DE
S03133,C03133,basic,2024-11-24,,,,517,DE
S03134,C03134,premium,2024-11-26,,,,2603,DE
S03135,C03135,premium,2024-11-11,,,,2533,DE
S03136,C03136,premium,2024-11-27,,,,1830,DE
S03137,C03137,premium,2024-11-15,,,,2762,DE
S03138,C03138,basic,2024-11-07,,,,708,DE
S03139,C03139,premium,2024-11-06,,,,1784,DE
S03140,C03140,premium,2024-11-03,,,,2376,DE
S03141,C03141,basic,2024-11-07,,,,466,DE
S03142,C03142,premium,2024-11-12,,,,1232,DE
S03143,C03143,basic,2024-11-20,,,,491,DE
S03144,C03144,basic,2024-11-07,,,,696,DE
S03145,C03145,premium,2024-11-18,,,,2690,DE
S03146,C03146,basic,2024-11-24,,,,672,DE
S03147,C03147,enterprise,2024-12-18,2025-03-11,2025-03-11,competitor,4392,DE
S03148,C03148,premium,2024-12-05,2025-05-15,2025-05-15,competitor,1410,DE
S03149,C03149,premium,2024-12-05,2025-06-14,2025-06-14,price_too_high,1404,DE
S03150,C03150,enterprise,2024-12-16,2025-01-25,2025-01-25,competitor,4616,DE
S03151,C03151,premium,2024-12-26,,,,1176,DE
S03152,C03152,basic,2024-12-05,2025-04-22,2025-04-22,not_using,799,DE
S03153,C03153,premium,2024-12-28,,,,2066,DE
S03154,C03154,premium,2024-12-03,,,,1940,DE
S03155,C03155,enterprise,2024-12-05,,,,4415,DE
S03156,C03156,basic,2024-12-14,,,,701,DE
S03157,C03157,premium,2024-12-03,,,,1163,DE
S03158,C03158,enterprise,2024-12-20,2025-03-13,2025-03-13,not_using,6904,DE
S03159,C03159,basic,2024-12-05,,,,474,DE
S03160,C03160,basic,2024-12-07,,,,789,DE
S03161,C03161,basic,2024-12-03,,,,626,DE
S03162,C03162,basic,2024-12-24,,,,521,DE
S03163,C03163,enterprise,2024-12-24,2025-03-24,2025-03-24,not_using,7621,DE
S03164,C03164,enterprise,2024-12-17,2025-06-08,2025-06-08,price_too_high,6998,DE
S03165,C03165,basic,2024-12-02,,,,771,DE
S03166,C03166,basic,2024-12-15,2025-02-10,2025-02-10,price_too_high,655,DE
S03167,C03167,basic,2024-12-15,2025-04-07,2025-04-07,price_too_high,529,DE
S03168,C03168,basic,2024-12-09,,,,461,DE
S03169,C03169,premium,2022-01-22,,,,2555,NL
S03170,C03170,basic,2022-01-01,,,,706,NL
S03171,C03171,basic,2022-01-28,,,,567,NL
S03172,C03172,basic,2022-01-18,,,,592,NL
S03173,C03173,enterprise,2022-01-12,,,,6234,NL
S03174,C03174,premium,2022-01-24,,,,2239,NL
S03175,C03175,basic,2022-01-26,,,,576,NL
S03176,C03176,enterprise,2022-01-11,,,,4992,NL
S03177,C03177,premium,2022-01-05,2022-06-16,2022-06-16,price_too_high,1894,NL
S03178,C03178,premium,2022-01-20,,,,1059,NL
S03179,C03179,basic,2022-01-01,,,,597,NL
S03180,C03180,basic,2022-01-10,,,,514,NL
S03181,C03181,basic,2022-01-21,,,,659,NL
S03182,C03182,basic,2022-01-18,2022-02-12,2022-02-12,competitor,711,NL
S03183,C03183,premium,2022-01-08,,,,2145,NL
S03184,C03184,premium,2022-01-15,,,,2367,NL
S03185,C03185,enterprise,2022-01-09,,,,7097,NL
S03186,C03186,basic,2022-01-27,2022-07-12,2022-07-12,competitor,626,NL
S03187,C03187,premium,2022-01-23,,,,1569,NL
S03188,C03188,enterprise,2022-01-20,2022-06-22,2022-06-22,not_using,4200,NL
S03189,C03189,basic,2022-01-26,,,,484,NL
S03190,C03190,basic,2022-01-14,,,,589,NL
S03191,C03191,basic,2022-02-10,,,,705,NL
S03192,C03192,basic,2022-02-26,,,,594,NL
S03193,C03193,basic,2022-02-09,,,,452,NL
S03194,C03194,premium,2022-02-15,,,,2474,NL
S03195,C03195,basic,2022-02-04,,,,684,NL
S03196,C03196,premium,2022-02-06,,,,1775,NL
S03197,C03197,premium,2022-02-15,2022-08-26,2022-08-26,not_using,1436,NL
S03198,C03198,premium,2022-02-10,,,,2737,NL
S03199,C03199,basic,2022-02-17,,,,460,NL
S03200,C03200,premium,2022-02-14,,,,2413,NL
S03201,C03201,basic,2022-02-06,,,,530,NL
S03202,C03202,basic,2022-02-10,,,,540,NL
S03203,C03203,basic,2022-02-19,2022-04-12,2022-04-12,competitor,759,NL
S03204,C03204,basic,2022-02-25,,,,568,NL
S03205,C03205,premium,2022-02-10,,,,1733,NL
S03206,C03206,basic,2022-02-04,,,,745,NL
S03207,C03207,basic,2022-02-20,,,,493,NL
S03208,C03208,basic,2022-02-21,,,,781,NL
S03209,C03209,premium,2022-02-06,,,,2470,NL
S03210,C03210,premium,2022-02-17,,,,2228,NL
S03211,C03211,basic,2022-02-20,,,,450,NL
S03212,C03212,premium,2022-02-24,,,,2333,NL
S03213,C03213,basic,2022-03-16,2022-09-17,2022-09-17,competitor,669,NL
S03214,C03214,premium,2022-03-03,,,,1327,NL
S03215,C03215,basic,2022-03-18,2022-09-26,2022-09-26,price_too_high,769,NL
S03216,C03216,basic,2022-03-13,,,,676,NL
S03217,C03217,basic,2022-03-07,,,,551,NL
S03218,C03218,basic,2022-03-12,,,,520,NL
S03219,C03219,basic,2022-03-21,,,,704,NL
S03220,C03220,basic,2022-03-10,,,,575,NL
S03221,C03221,premium,2022-03-25,,,,1304,NL
S03222,C03222,basic,2022-03-05,,,,787,NL
S03223,C03223,premium,2022-03-20,2022-08-12,2022-08-12,not_using,2546,NL
S03224,C03224,basic,2022-03-18,,,,661,NL
S03225,C03225,basic,2022-03-17,,,,590,NL
S03226,C03226,basic,2022-03-26,2022-07-18,2022-07-18,price_too_high,651,NL
S03227,C03227,basic,2022-03-26,,,,593,NL
